@relation R_data_frame-weka.filters.unsupervised.instance.RemovePercentage-P50.0-weka.filters.unsupervised.instance.RemovePercentage-P50.0-V

@attribute BR {BR101,BR104,BR110,BR116,BR232,BR316,BR407,BR408,BR423,BR424,BR428}
@attribute CondPista {'Com buraco','Com Gelo','Com material granulado','Em obra',Enlameada,Escorregadia,Molhada,Oleosa,Outra,Seca}
@attribute RestrVisibili {Cartazes/faixas,'Configuração do terreno',Inexistente,Ofuscamento,Outros,Placas,Poeira/fumaça/neblina,Vegetação,'Veículo estacionado'}
@attribute TipoAcident {'Atropelamento de animal','Atropelamento de pessoa',Capotamento,'Colisão com bicicleta','Colisão com objeto fixo','Colisão com objeto móvel','Colisão frontal','Colisão lateral','Colisão Transversal','Colisão traseira','Danos Eventuais','Derramamento de Carga',Incêndio,QuedaMoto/bicla,'Saída de Pista',Tombamento}
@attribute CausaAcident {'Animais na Pista','Defeito mecânico','Defeito na via','Desobediência à sinalização',Dormindo,'Falta de atenção','Ingestão de álcool','Não guardar distância segura',Outras,'Ultrapassagem indevida','Velocidade incompatível'}
@attribute TracadoVia {Cruzamento,Curva,Reta}
@attribute TipoAuto {Automóvel,Bicicleta,Caminhão,Caminhão-Tanque,Caminhão-Trator,Caminhonete,Camioneta,Carroça,Carro-de-mao,Charrete,Ciclomotor,Microônibus,Motocicletas,Motoneta,'Não identificado','Não Informado','Não se Aplica',Ônibus,Quadriciclo,Reboque,Semi-Reboque,'Trator de esteiras','Trator de rodas','Trator misto',Triciclo,Utilitário}
@attribute DiaDaSemana {Domingo,Quarta-feira,Quinta-feira,Sábado,Segunda-feira,Sexta-feira,Terça-feira}
@attribute KMArredondado numeric
@attribute Delegacia numeric
@attribute Periodo {Madrugada,Manhã,Noite,Tarde}

@data
BR232,Seca,Inexistente,'Colisão com objeto fixo','Ingestão de álcool',Cruzamento,Automóvel,Domingo,513,1105,Madrugada
BR232,Seca,Ofuscamento,'Colisão traseira','Ingestão de álcool',Reta,Microônibus,Sexta-feira,517,1105,Tarde
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhão-Trator,Quarta-feira,521,1105,Noite
BR232,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Automóvel,Quinta-feira,522,?,Tarde
BR232,Seca,Inexistente,Capotamento,'Falta de atenção',Reta,Caminhão-Trator,Quarta-feira,537,1105,Manhã
BR232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Caminhão-Trator,Terça-feira,545,1105,Madrugada
BR316,Seca,Inexistente,'Saída de Pista','Animais na Pista',Reta,Automóvel,Terça-feira,17,1105,Tarde
BR316,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,'Não identificado',Sábado,49,1105,Manhã
BR316,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão-Trator,Sábado,56,1105,Noite
BR316,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,Domingo,65,1105,Manhã
BR316,Seca,Inexistente,'Colisão com bicicleta',Outras,Reta,'Não identificado',Sexta-feira,70,1105,Manhã
BR316,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Quarta-feira,83,1105,Manhã
BR316,Seca,Inexistente,'Saída de Pista',Dormindo,Reta,Automóvel,Quarta-feira,86,1105,Manhã
BR316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhão,Terça-feira,89,1105,Manhã
BR316,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Quarta-feira,144,1105,Manhã
BR316,Seca,Ofuscamento,'Atropelamento de animal','Animais na Pista',Reta,Utilitário,Sexta-feira,145,1105,Noite
BR316,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Curva,Caminhão,Sexta-feira,146,1105,Manhã
BR316,'Em obra',Inexistente,'Saída de Pista','Velocidade incompatível',Reta,Automóvel,Segunda-feira,232,1105,Manhã
BR316,Seca,Inexistente,Tombamento,'Animais na Pista',Reta,Motocicletas,Sábado,233,1105,Manhã
BR316,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Reta,Motocicletas,Domingo,249,1105,Noite
BR316,Seca,Inexistente,'Atropelamento de animal',Outras,Reta,Automóvel,Quinta-feira,258,1105,Noite
BR316,Seca,Inexistente,'Colisão frontal','Velocidade incompatível',Curva,Caminhão,Sexta-feira,259,1105,Tarde
BR316,Seca,Inexistente,Capotamento,'Animais na Pista',Reta,Automóvel,Quinta-feira,280,1105,Tarde
BR316,Seca,Inexistente,Capotamento,'Defeito mecânico',Reta,Caminhão,Domingo,287,1105,Noite
BR316,Seca,Ofuscamento,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Quinta-feira,310,1104,Madrugada
BR316,Seca,Inexistente,Tombamento,Outras,Reta,Automóvel,Sábado,312,1104,Noite
BR316,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Automóvel,Segunda-feira,343,1104,Manhã
BR316,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Reta,Motocicletas,Sábado,368,1104,Manhã
BR407,Seca,Inexistente,'Colisão frontal',Dormindo,Reta,Caminhão-Trator,Sexta-feira,31,1106,Manhã
BR407,Seca,Inexistente,Incêndio,'Defeito mecânico',Reta,Caminhão-Trator,Quarta-feira,84,1106,Noite
BR407,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,'Não identificado',Sábado,118,1106,Manhã
BR407,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Motocicletas,Segunda-feira,119,1106,Tarde
BR407,Seca,Inexistente,'Colisão com bicicleta',Outras,Reta,Caminhão,Quinta-feira,121,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Quarta-feira,123,1106,Noite
BR407,Seca,Inexistente,'Colisão com objeto fixo','Ingestão de álcool',Reta,Automóvel,Domingo,123,1106,Madrugada
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Sexta-feira,124,1106,Tarde
BR407,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,'Não identificado',Sábado,124,1106,Tarde
BR407,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Curva,Caminhonete,Quarta-feira,124,1106,Manhã
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Sexta-feira,125,1106,Noite
BR407,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Cruzamento,Automóvel,Sábado,125,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Sábado,125,1106,Manhã
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Microônibus,Sexta-feira,125,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Domingo,126,1106,Noite
BR407,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Curva,Caminhonete,Sábado,126,1106,Madrugada
BR407,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Motocicletas,Segunda-feira,126,1106,Noite
BR407,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Motocicletas,Quarta-feira,127,1106,Manhã
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Curva,Caminhonete,Segunda-feira,127,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Quinta-feira,127,1106,Tarde
BR407,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Terça-feira,128,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Terça-feira,128,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Sábado,129,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Motocicletas,Terça-feira,129,1106,Tarde
BR407,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Caminhão,Quinta-feira,130,1106,Noite
BR407,Seca,Inexistente,'Colisão Transversal','Ultrapassagem indevida',Reta,Motocicletas,Sábado,130,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Quinta-feira,130,1106,Noite
BR408,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Sábado,36,?,Tarde
BR408,Molhada,Inexistente,Capotamento,Outras,Reta,Caminhão,Segunda-feira,40,1101,Noite
BR408,Seca,Inexistente,'Colisão frontal',Outras,Reta,Motocicletas,Sexta-feira,49,1101,Noite
BR408,'Em obra',Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Quarta-feira,65,1101,Manhã
BR408,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Sábado,76,1101,Tarde
BR408,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Automóvel,Domingo,78,1101,Noite
BR408,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Camioneta,Quinta-feira,87,1101,Manhã
BR408,Seca,Inexistente,'Saída de Pista','Velocidade incompatível',Reta,Caminhonete,Sexta-feira,89,1101,Tarde
BR408,Seca,'Configuração do terreno','Saída de Pista','Animais na Pista',Reta,Automóvel,Domingo,90,1101,Noite
BR408,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Terça-feira,90,1101,Manhã
BR408,Seca,Inexistente,Tombamento,'Defeito mecânico',Reta,Caminhonete,Sábado,90,1101,Manhã
BR408,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Domingo,91,1101,Noite
BR408,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Domingo,91,1101,Noite
BR408,Seca,Inexistente,'Colisão traseira','Desobediência à sinalização',Reta,Microônibus,Segunda-feira,91,1101,Manhã
BR408,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Caminhão,Terça-feira,92,1101,Manhã
BR408,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Automóvel,Sexta-feira,94,1101,Tarde
BR408,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,Sexta-feira,96,1101,Tarde
BR408,Molhada,Outros,'Saída de Pista','Velocidade incompatível',Reta,Caminhão,Quarta-feira,100,1101,Manhã
BR408,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sábado,101,1101,Noite
BR408,Seca,'Configuração do terreno','Colisão com objeto fixo','Não guardar distância segura',Reta,Camioneta,Sábado,101,1101,Manhã
BR408,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,Domingo,103,1101,Manhã
BR408,Molhada,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,Quarta-feira,104,1101,Manhã
BR423,Seca,Inexistente,Capotamento,Outras,Reta,'Não identificado',Sábado,31,1103,Manhã
BR423,Molhada,Inexistente,Capotamento,'Falta de atenção',Reta,Caminhão,Segunda-feira,38,1103,Noite
BR423,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Automóvel,Domingo,51,1103,Tarde
BR423,Molhada,Poeira/fumaça/neblina,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Sábado,58,1103,Noite
BR423,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Curva,Automóvel,Quinta-feira,60,1103,Tarde
BR423,Molhada,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Quinta-feira,60,1103,Manhã
BR423,Molhada,Inexistente,'Colisão Transversal',Outras,Curva,Motoneta,Sábado,60,1103,Noite
BR423,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Caminhonete,Terça-feira,61,1103,Manhã
BR423,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Quarta-feira,62,1103,Manhã
BR423,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,Sábado,64,1103,Manhã
BR423,Seca,Inexistente,'Colisão com objeto fixo','Defeito na via',Reta,Automóvel,Quinta-feira,67,1103,Manhã
BR423,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Sábado,74,1103,Tarde
BR423,Molhada,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Domingo,79,1103,Madrugada
BR423,Molhada,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Camioneta,Sábado,80,1103,Madrugada
BR423,Seca,Ofuscamento,'Colisão lateral','Ingestão de álcool',Curva,Caminhonete,Sexta-feira,81,1103,Noite
BR423,Molhada,Outros,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,Segunda-feira,86,1103,Noite
BR423,Seca,Inexistente,'Saída de Pista','Velocidade incompatível',Reta,Automóvel,Domingo,89,1103,Manhã
BR423,Seca,Ofuscamento,'Colisão traseira','Falta de atenção',Reta,Automóvel,Terça-feira,94,1103,Tarde
BR423,Seca,Outros,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Sábado,94,1103,Manhã
BR423,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão,Quinta-feira,94,1103,Manhã
BR423,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhonete,Sexta-feira,95,1103,Manhã
BR423,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Terça-feira,95,1103,Manhã
BR423,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Quinta-feira,97,1103,Manhã
BR423,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Motocicletas,Terça-feira,97,1103,Tarde
BR423,Seca,Inexistente,'Colisão Transversal','Velocidade incompatível',Reta,Motocicletas,Domingo,97,1103,Noite
BR423,Seca,Inexistente,'Colisão lateral',Outras,Reta,Motocicletas,Domingo,97,1103,Tarde
BR423,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Caminhonete,Sexta-feira,98,1103,Tarde
BR423,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Sexta-feira,98,1103,Tarde
BR423,Seca,Inexistente,'Colisão com objeto fixo','Ingestão de álcool',Reta,Caminhonete,Quinta-feira,99,1103,Noite
BR423,Molhada,Inexistente,'Colisão frontal','Ultrapassagem indevida',Reta,Motocicletas,Sexta-feira,108,1103,Noite
BR423,Seca,Inexistente,'Colisão com objeto fixo','Falta de atenção',Reta,Automóvel,Sexta-feira,118,1103,Noite
BR423,Molhada,Inexistente,'Colisão lateral','Velocidade incompatível',Curva,Caminhão-Trator,Quinta-feira,127,1103,Tarde
BR423,Seca,Inexistente,'Colisão traseira','Defeito mecânico',Reta,Caminhão-Trator,Sexta-feira,131,1103,Manhã
BR423,'Com buraco',Inexistente,'Colisão lateral','Defeito na via',Reta,Motocicletas,Domingo,161,1103,Manhã
BR423,Seca,'Configuração do terreno',Tombamento,'Defeito na via',Reta,Caminhão-Trator,Terça-feira,177,1103,Manhã
BR423,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quarta-feira,178,1103,Noite
BR424,Seca,Inexistente,'Saída de Pista','Ingestão de álcool',Curva,Automóvel,Sábado,0,1103,Noite
BR424,Seca,Outros,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,Terça-feira,20,1103,Noite
BR424,Seca,'Configuração do terreno','Atropelamento de animal','Animais na Pista',Reta,Motocicletas,Quarta-feira,30,1103,Noite
BR424,Seca,Inexistente,'Saída de Pista','Ingestão de álcool',Curva,Automóvel,Sábado,59,1103,Tarde
BR424,Seca,Inexistente,'Colisão frontal','Velocidade incompatível',Curva,Motocicletas,Quarta-feira,61,1103,Noite
BR424,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Microônibus,Sexta-feira,14,1103,Manhã
BR424,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Bicicleta,Sexta-feira,22,1103,Noite
BR424,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Sexta-feira,87,1103,Manhã
BR424,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Quinta-feira,92,1103,Manhã
BR424,Seca,Inexistente,'Colisão frontal',Outras,Curva,'Não identificado',Terça-feira,93,1103,Noite
BR424,Seca,Vegetação,'Saída de Pista','Velocidade incompatível',Curva,Motocicletas,Domingo,93,1103,Tarde
BR424,Seca,Inexistente,'Colisão lateral','Falta de atenção',Cruzamento,Caminhonete,Sexta-feira,102,1103,Manhã
BR428,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhão,Quarta-feira,0,1105,Tarde
BR428,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Segunda-feira,10,1105,Manhã
BR428,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Quinta-feira,28,1105,Noite
BR428,Seca,Inexistente,Capotamento,'Ultrapassagem indevida',Reta,'Não identificado',Quarta-feira,43,1106,Manhã
BR428,Seca,Inexistente,'Saída de Pista',Dormindo,Reta,Automóvel,Quarta-feira,66,1106,Tarde
BR428,Seca,Inexistente,'Saída de Pista',Outras,Reta,Motocicletas,Sexta-feira,69,1106,Madrugada
BR428,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Sábado,75,1106,Manhã
BR428,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Sábado,106,1106,Noite
BR428,Seca,Outros,'Atropelamento de animal','Animais na Pista',Reta,Camioneta,Quarta-feira,110,1106,Noite
BR428,Seca,Inexistente,'Saída de Pista','Animais na Pista',Reta,Automóvel,Domingo,123,1106,Noite
BR428,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Cruzamento,Ônibus,Sexta-feira,137,1106,Tarde
BR428,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Segunda-feira,141,1106,Manhã
BR428,Seca,Ofuscamento,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,Segunda-feira,173,1106,Noite
BR428,Outra,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,187,1106,Manhã
BR428,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Sábado,187,1106,Noite
BR428,Seca,Inexistente,'Colisão Transversal',Outras,Cruzamento,Motocicletas,Sábado,188,1106,Tarde
BR428,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Cruzamento,Automóvel,Quinta-feira,188,1106,Tarde
BR428,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Cruzamento,Automóvel,Sexta-feira,188,1106,Manhã
BR428,Seca,Inexistente,'Colisão traseira','Falta de atenção',Cruzamento,Motocicletas,Segunda-feira,188,1106,Manhã
BR428,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Quinta-feira,188,1106,Manhã
BR428,Seca,Inexistente,QuedaMoto/bicla,Outras,Curva,Motocicletas,Terça-feira,188,1106,Tarde
BR428,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Motocicletas,Sábado,188,1106,Madrugada
BR428,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,Motocicletas,Sábado,188,1106,Tarde
BR428,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Sexta-feira,189,1106,Tarde
BR428,Seca,Inexistente,'Colisão lateral','Velocidade incompatível',Reta,Motocicletas,Quinta-feira,189,1106,Tarde
BR428,Seca,Inexistente,'Colisão traseira',Outras,Curva,Automóvel,Quinta-feira,189,1106,Manhã
BR428,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,Sábado,190,1106,Manhã
BR428,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Sábado,190,1106,Manhã
BR428,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,Motocicletas,Segunda-feira,191,1106,Manhã
BR428,Seca,Inexistente,'Colisão traseira','Desobediência à sinalização',Reta,Motocicletas,Sexta-feira,191,1106,Manhã
BR428,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Motocicletas,Quarta-feira,192,1106,Tarde
BR428,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Quinta-feira,192,1106,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Ônibus,Quarta-feira,5,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Defeito mecânico',Reta,Caminhonete,Domingo,7,1101,Manhã
BR101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Terça-feira,7,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Desobediência à sinalização',Reta,Microônibus,Sábado,7,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Quinta-feira,10,1101,Tarde
BR101,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,Segunda-feira,13,1101,Tarde
BR101,Molhada,Inexistente,Tombamento,Dormindo,Reta,Caminhão,Terça-feira,19,1101,Manhã
BR101,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Reta,Motoneta,Domingo,19,1101,Tarde
BR101,Molhada,Inexistente,Capotamento,Outras,Curva,Automóvel,Sexta-feira,25,1101,Noite
BR101,Seca,Inexistente,'Saída de Pista',Outras,Curva,Camioneta,Terça-feira,26,1101,Noite
BR101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Motocicletas,Sábado,29,1101,Noite
BR101,Seca,Inexistente,'Saída de Pista','Ultrapassagem indevida',Reta,Automóvel,Sábado,29,1101,Manhã
BR101,Molhada,Inexistente,'Saída de Pista',Outras,Curva,'Não identificado',Terça-feira,31,1101,Manhã
BR101,Molhada,Inexistente,Capotamento,Outras,Reta,Automóvel,Quinta-feira,31,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Motocicletas,Domingo,32,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motoneta,Domingo,34,1101,Tarde
BR101,Seca,'Configuração do terreno','Colisão lateral','Desobediência à sinalização',Reta,Caminhão,Sexta-feira,39,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Defeito mecânico',Reta,Caminhão,Terça-feira,39,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Segunda-feira,39,1101,Tarde
BR101,Molhada,'Configuração do terreno','Saída de Pista','Velocidade incompatível',Curva,Caminhonete,Segunda-feira,40,1101,Manhã
BR101,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Curva,Caminhonete,Segunda-feira,40,1101,Tarde
BR101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Sábado,40,1101,Noite
BR101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Camioneta,Quinta-feira,42,1101,Tarde
BR101,Molhada,Inexistente,QuedaMoto/bicla,'Defeito na via',Curva,Motoneta,Segunda-feira,42,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Defeito mecânico',Reta,Caminhão-Trator,Sexta-feira,43,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Curva,Caminhão-Trator,Terça-feira,43,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,Terça-feira,43,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Motocicletas,Sábado,44,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quinta-feira,44,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,'Não identificado',Quinta-feira,44,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Sexta-feira,44,1101,Manhã
BR101,Seca,Inexistente,Capotamento,Outras,Reta,Caminhão,Segunda-feira,45,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Caminhão-Trator,Segunda-feira,45,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão-Trator,Segunda-feira,46,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Segunda-feira,46,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Ônibus,Sábado,47,1101,Noite
BR101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',Terça-feira,48,1101,Manhã
BR101,Molhada,Inexistente,'Colisão Transversal','Velocidade incompatível',Reta,Motocicletas,Quinta-feira,48,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Automóvel,Sábado,48,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Automóvel,Terça-feira,48,1101,Tarde
