%
% ARFF data file, generated by KNIME
%
% Date: Sun Feb 05 11:28:54 BRT 2017
% User: otluiz
%

@RELATION DataTable
@ATTRIBUTE BR	INTEGER
@ATTRIBUTE CondPista	INTEGER
@ATTRIBUTE RestrVisibili	INTEGER
@ATTRIBUTE TipoAcident	INTEGER
@ATTRIBUTE CausaAcident	INTEGER
@ATTRIBUTE TracadoVia	INTEGER
@ATTRIBUTE TipoAuto	INTEGER
@ATTRIBUTE Gravidade	INTEGER
@ATTRIBUTE DiaDaSemana	INTEGER
@ATTRIBUTE Hour	INTEGER
@ATTRIBUTE KMArredondado	INTEGER
@ATTRIBUTE Delegacia	INTEGER
@ATTRIBUTE tx_RestVisibi	REAL
@ATTRIBUTE tx_CondPista	REAL
@ATTRIBUTE tx_TipoAcident	REAL
@ATTRIBUTE tx_DiaSemana	REAL
@ATTRIBUTE tx_CausaAcident	REAL
@ATTRIBUTE tx_TracadoVia	REAL
@ATTRIBUTE tx_BR	REAL
@ATTRIBUTE tx_Km	REAL

@DATA
423,1,60,4,9,4,5,0,2,21,65,1103,0.011,0.802,0.301,0.137,0.024,0.812,0.038,0.013
423,2,10,14,6,4,8,0,2,13,72,1103,0.923,0.135,0.026,0.137,0.255,0.812,0.038,0.01
423,1,10,16,3,4,21,0,6,21,77,1103,0.923,0.802,0.043,0.14,0.375,0.812,0.038,0.009
423,1,10,12,3,4,8,1,1,21,92,1103,0.923,0.802,0.036,0.155,0.048,0.812,0.038,0.006
423,1,10,4,3,4,8,0,3,21,93,1103,0.923,0.802,0.301,0.136,0.375,0.812,0.038,0.006
423,1,10,22,18,4,55,0,3,14,95,1103,0.923,0.802,0.006,0.136,0.039,0.812,0.038,0.008
423,1,10,2,3,4,1,1,5,15,96,1103,0.923,0.802,0.091,0.158,0.375,0.812,0.038,0.007
423,1,10,8,3,4,1,1,5,20,115,1103,0.923,0.802,0.012,0.158,0.375,0.812,0.038,0.002
424,1,10,1,3,12,1,1,6,21,10,1103,0.923,0.802,0.218,0.14,0.048,0.152,0.02,0.006
424,1,10,16,33,4,21,0,5,16,69,1103,0.923,0.802,0.043,0.158,0.038,0.812,0.02,0.019
424,1,10,24,18,4,55,0,6,20,90,1103,0.923,0.802,0.056,0.14,0.039,0.812,0.02,0.007
424,2,10,20,6,12,13,0,1,18,94,1103,0.923,0.135,0.104,0.155,0.255,0.152,0.02,0.01
428,1,60,12,3,4,55,0,5,21,9,1105,0.011,0.802,0.036,0.158,0.048,0.812,0.05,0.011
428,1,10,16,3,4,5,0,5,8,10,1105,0.923,0.802,0.043,0.158,0.375,0.812,0.05,0.006
428,1,10,12,3,4,1,1,4,18,16,1105,0.923,0.802,0.036,0.141,0.048,0.812,0.05,0.003
428,1,30,30,6,4,1,0,7,21,38,1106,0.031,0.802,0.003,0.132,0.255,0.812,0.05,0.004
428,1,10,1,6,4,89,0,1,6,68,1106,0.923,0.802,0.218,0.155,0.255,0.812,0.05,0.025
428,1,10,12,3,12,21,0,3,19,80,1106,0.923,0.802,0.036,0.136,0.048,0.152,0.05,0.018
428,1,60,12,3,4,89,0,2,23,108,1106,0.011,0.802,0.036,0.137,0.048,0.812,0.05,0.002
428,2,30,2,3,4,1,0,2,18,140,1106,0.031,0.135,0.091,0.137,0.375,0.812,0.05,0.002
428,1,10,4,6,4,55,0,4,13,142,1106,0.923,0.802,0.301,0.141,0.255,0.812,0.05,0.001
428,2,10,20,3,4,13,0,2,23,145,1106,0.923,0.135,0.104,0.137,0.048,0.812,0.05,0.002
428,1,10,12,3,4,5,0,4,19,152,1106,0.923,0.802,0.036,0.141,0.048,0.812,0.05,0.001
428,1,10,20,18,4,1,0,5,10,152,1106,0.923,0.802,0.104,0.158,0.039,0.812,0.05,0.001
428,1,10,20,18,4,1,0,4,16,153,1106,0.923,0.802,0.104,0.141,0.039,0.812,0.05,0.001
428,1,10,12,3,4,1,0,2,17,168,1106,0.923,0.802,0.036,0.137,0.048,0.812,0.05,0.001
428,1,10,20,3,4,13,0,6,5,168,1106,0.923,0.802,0.104,0.14,0.048,0.812,0.05,0.001
428,1,60,12,3,4,55,0,2,20,172,1106,0.011,0.802,0.036,0.137,0.048,0.812,0.05,0.001
428,1,10,8,3,4,34,0,1,14,179,1106,0.923,0.802,0.012,0.155,0.375,0.812,0.05,0.001
428,2,10,18,3,4,233,1,7,5,180,1106,0.923,0.135,0.034,0.132,0.375,0.812,0.05,0.001
428,2,10,20,24,4,1,1,7,3,180,1106,0.923,0.135,0.104,0.132,0.022,0.812,0.05,0.001
428,1,10,12,3,4,1,0,1,19,181,1106,0.923,0.802,0.036,0.155,0.048,0.812,0.05,0.001
428,1,10,1,33,4,610,0,6,15,187,1106,0.923,0.802,0.218,0.14,0.038,0.812,0.05,0.002
428,1,10,20,18,4,89,0,4,0,187,1106,0.923,0.802,0.104,0.141,0.039,0.812,0.05,0.002
428,1,10,1,3,12,5,1,1,12,188,1106,0.923,0.802,0.218,0.155,0.375,0.152,0.05,0.005
428,32,10,12,3,4,1,1,2,8,189,1106,0.923,0.009,0.036,0.137,0.048,0.812,0.05,0.003
428,1,10,1,6,4,5,0,1,14,192,1106,0.923,0.802,0.218,0.155,0.255,0.812,0.05,0.005
428,1,10,1,6,4,5,1,5,22,192,1106,0.923,0.802,0.218,0.158,0.255,0.812,0.05,0.005
428,1,10,2,33,8,610,0,5,18,193,1106,0.923,0.802,0.091,0.158,0.038,0.037,0.05,0.001
101,1,10,4,3,4,8,0,5,14,8,1101,0.923,0.802,0.301,0.158,0.375,0.812,0.434,0.011
101,2,10,2,15,4,5,0,1,10,2,1101,0.923,0.135,0.091,0.155,0.037,0.812,0.434,0.001
101,4,10,4,3,4,1,1,6,9,2,1101,0.923,0.018,0.301,0.14,0.375,0.812,0.434,0.001
101,1,10,20,6,4,21,0,3,9,14,1101,0.923,0.802,0.104,0.136,0.255,0.812,0.434,0.003
101,2,10,1,6,4,1,1,7,2,14,1101,0.923,0.135,0.218,0.132,0.255,0.812,0.434,0.003
101,1,10,4,3,12,1,1,3,10,21,1101,0.923,0.802,0.301,0.136,0.375,0.152,0.434,0.005
101,1,10,24,18,4,21,1,1,20,21,1101,0.923,0.802,0.056,0.155,0.039,0.812,0.434,0.005
101,1,10,1,18,12,21,1,4,12,24,1101,0.923,0.802,0.218,0.141,0.039,0.152,0.434,0.004
101,1,10,1,3,4,21,1,6,12,24,1101,0.923,0.802,0.218,0.14,0.375,0.812,0.434,0.004
101,1,10,4,21,4,21,1,6,7,24,1101,0.923,0.802,0.301,0.14,0.089,0.812,0.434,0.004
101,1,10,4,3,4,8,0,6,7,24,1101,0.923,0.802,0.301,0.14,0.375,0.812,0.434,0.004
101,1,10,4,21,4,55,0,6,10,26,1101,0.923,0.802,0.301,0.14,0.089,0.812,0.434,0.006
101,1,10,4,3,4,21,0,3,19,32,1101,0.923,0.802,0.301,0.136,0.375,0.812,0.434,0.004
101,1,10,4,6,4,13,0,7,16,33,1101,0.923,0.802,0.301,0.132,0.255,0.812,0.434,0.004
101,1,10,20,27,4,1,0,7,21,37,1101,0.923,0.802,0.104,0.132,0.028,0.812,0.434,0.003
101,1,10,18,6,4,233,1,5,19,38,1101,0.923,0.802,0.034,0.158,0.255,0.812,0.434,0.004
101,2,10,2,6,4,8,1,1,4,40,1101,0.923,0.135,0.091,0.155,0.255,0.812,0.434,0.004
101,1,10,4,3,4,89,0,2,15,42,1101,0.923,0.802,0.301,0.137,0.375,0.812,0.434,0.006
101,1,10,1,3,4,13,1,3,16,45,1101,0.923,0.802,0.218,0.136,0.375,0.812,0.434,0.007
101,1,10,4,3,4,1,1,7,16,45,1101,0.923,0.802,0.301,0.132,0.375,0.812,0.434,0.007
101,1,10,4,3,4,13,1,4,14,45,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.434,0.007
101,1,10,18,3,4,233,0,7,3,46,1101,0.923,0.802,0.034,0.132,0.375,0.812,0.434,0.009
101,1,30,18,6,4,233,1,2,20,46,1101,0.031,0.802,0.034,0.137,0.255,0.812,0.434,0.009
101,1,10,18,3,4,233,1,7,8,46,1101,0.923,0.802,0.034,0.132,0.375,0.812,0.434,0.009
101,1,10,4,6,4,5,0,7,15,46,1101,0.923,0.802,0.301,0.132,0.255,0.812,0.434,0.009
101,1,10,2,3,4,21,1,3,16,46,1101,0.923,0.802,0.091,0.136,0.375,0.812,0.434,0.009
101,1,10,4,6,4,13,1,6,11,47,1101,0.923,0.802,0.301,0.14,0.255,0.812,0.434,0.008
101,1,10,1,9,4,5,1,4,17,48,1101,0.923,0.802,0.218,0.141,0.024,0.812,0.434,0.006
101,1,10,2,3,4,5,0,6,8,49,1101,0.923,0.802,0.091,0.14,0.375,0.812,0.434,0.007
101,1,10,1,3,4,8,0,1,10,49,1101,0.923,0.802,0.218,0.155,0.375,0.812,0.434,0.007
101,1,10,2,3,4,21,0,3,14,50,1101,0.923,0.802,0.091,0.136,0.375,0.812,0.434,0.023
101,1,10,4,3,4,5,0,2,6,50,1101,0.923,0.802,0.301,0.137,0.375,0.812,0.434,0.023
101,2,10,1,3,4,89,1,1,16,50,1101,0.923,0.135,0.218,0.155,0.375,0.812,0.434,0.023
101,1,10,2,3,4,89,1,3,10,50,1101,0.923,0.802,0.091,0.136,0.375,0.812,0.434,0.023
101,1,10,4,3,4,13,1,5,20,50,1101,0.923,0.802,0.301,0.158,0.375,0.812,0.434,0.023
101,1,10,4,21,4,5,1,4,8,50,1101,0.923,0.802,0.301,0.141,0.089,0.812,0.434,0.023
101,1,10,2,3,8,89,1,6,21,50,1101,0.923,0.802,0.091,0.14,0.375,0.037,0.434,0.023
101,1,10,14,15,12,5,1,3,10,51,1101,0.923,0.802,0.026,0.136,0.037,0.152,0.434,0.012
101,1,10,4,3,12,55,1,7,13,52,1101,0.923,0.802,0.301,0.132,0.375,0.152,0.434,0.007
101,2,10,1,3,4,13,0,1,18,53,1101,0.923,0.135,0.218,0.155,0.375,0.812,0.434,0.005
101,1,10,8,3,4,5,0,6,20,53,1101,0.923,0.802,0.012,0.14,0.375,0.812,0.434,0.005
101,1,10,18,6,4,233,0,2,17,54,1101,0.923,0.802,0.034,0.137,0.255,0.812,0.434,0.005
101,1,10,20,6,12,1,1,2,10,55,1101,0.923,0.802,0.104,0.137,0.255,0.152,0.434,0.005
101,1,10,1,6,12,1,0,7,20,56,1101,0.923,0.802,0.218,0.132,0.255,0.152,0.434,0.004
101,1,10,2,18,4,89,1,1,10,57,1101,0.923,0.802,0.091,0.155,0.039,0.812,0.434,0.007
101,1,10,8,3,4,34,1,2,15,58,1101,0.923,0.802,0.012,0.137,0.375,0.812,0.434,0.007
101,2,10,14,6,12,21,1,3,8,60,1101,0.923,0.135,0.026,0.136,0.255,0.152,0.434,0.009
101,1,10,6,6,4,5,0,3,7,62,1101,0.923,0.802,0.032,0.136,0.255,0.812,0.434,0.008
101,1,10,4,6,4,89,0,2,8,63,1101,0.923,0.802,0.301,0.137,0.255,0.812,0.434,0.009
101,1,10,4,3,12,89,1,7,8,63,1101,0.923,0.802,0.301,0.132,0.375,0.152,0.434,0.009
101,1,10,1,6,4,21,1,2,18,64,1101,0.923,0.802,0.218,0.137,0.255,0.812,0.434,0.013
101,1,10,1,3,4,10946,1,4,9,64,1101,0.923,0.802,0.218,0.141,0.375,0.812,0.434,0.013
101,1,10,4,3,12,1,1,4,9,64,1101,0.923,0.802,0.301,0.141,0.375,0.152,0.434,0.013
101,1,10,22,3,4,8,1,3,8,65,1101,0.923,0.802,0.006,0.136,0.375,0.812,0.434,0.013
101,1,10,4,3,4,5,0,1,18,66,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.434,0.016
101,1,10,18,3,4,233,0,4,17,66,1101,0.923,0.802,0.034,0.141,0.375,0.812,0.434,0.016
101,1,10,1,6,4,5,1,4,11,66,1101,0.923,0.802,0.218,0.141,0.255,0.812,0.434,0.016
101,1,10,4,3,4,1,1,5,13,66,1101,0.923,0.802,0.301,0.158,0.375,0.812,0.434,0.016
101,16,10,2,3,4,1,1,4,20,67,1101,0.923,0.025,0.091,0.141,0.375,0.812,0.434,0.019
101,1,10,10,6,4,55,1,6,2,67,1101,0.923,0.802,0.034,0.14,0.255,0.812,0.434,0.019
101,1,10,4,3,4,1,1,1,7,67,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.434,0.019
101,1,10,4,6,4,21,1,2,9,67,1101,0.923,0.802,0.301,0.137,0.255,0.812,0.434,0.019
101,1,10,26,27,12,21,1,3,17,67,1101,0.923,0.802,0.002,0.136,0.028,0.152,0.434,0.019
101,1,10,1,3,4,89,0,1,6,67,1101,0.923,0.802,0.218,0.155,0.375,0.812,0.434,0.019
101,1,10,1,3,4,89,0,6,0,67,1101,0.923,0.802,0.218,0.14,0.375,0.812,0.434,0.019
101,1,10,4,3,4,1,1,3,11,68,1101,0.923,0.802,0.301,0.136,0.375,0.812,0.434,0.025
101,1,10,4,3,4,1,1,3,17,68,1101,0.923,0.802,0.301,0.136,0.375,0.812,0.434,0.025
101,1,10,4,3,4,377,1,2,7,68,1101,0.923,0.802,0.301,0.137,0.375,0.812,0.434,0.025
101,1,10,18,3,4,233,1,1,15,68,1101,0.923,0.802,0.034,0.155,0.375,0.812,0.434,0.025
101,1,10,1,3,4,21,1,2,18,68,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.025
101,1,10,4,3,4,1,1,5,9,68,1101,0.923,0.802,0.301,0.158,0.375,0.812,0.434,0.025
101,1,10,4,3,4,13,1,2,9,68,1101,0.923,0.802,0.301,0.137,0.375,0.812,0.434,0.025
101,1,10,4,6,4,8,1,2,18,68,1101,0.923,0.802,0.301,0.137,0.255,0.812,0.434,0.025
101,1,10,1,6,12,610,1,4,10,68,1101,0.923,0.802,0.218,0.141,0.255,0.152,0.434,0.025
101,1,10,4,3,4,1,1,3,18,68,1101,0.923,0.802,0.301,0.136,0.375,0.812,0.434,0.025
101,1,30,1,3,12,89,1,4,18,68,1101,0.031,0.802,0.218,0.141,0.375,0.152,0.434,0.025
101,1,10,4,3,4,13,1,3,19,68,1101,0.923,0.802,0.301,0.136,0.375,0.812,0.434,0.025
101,1,10,4,6,4,1,1,5,18,68,1101,0.923,0.802,0.301,0.158,0.255,0.812,0.434,0.025
101,1,10,4,3,4,1,1,2,12,68,1101,0.923,0.802,0.301,0.137,0.375,0.812,0.434,0.025
101,1,10,4,3,4,13,1,2,8,68,1101,0.923,0.802,0.301,0.137,0.375,0.812,0.434,0.025
101,1,10,2,33,12,1,1,3,14,69,1101,0.923,0.802,0.091,0.136,0.038,0.152,0.434,0.019
101,1,10,4,6,4,55,1,5,16,69,1101,0.923,0.802,0.301,0.158,0.255,0.812,0.434,0.019
101,1,50,4,18,4,55,1,3,10,69,1101,0.026,0.802,0.301,0.136,0.039,0.812,0.434,0.019
101,1,10,1,3,4,21,1,2,8,69,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.019
101,16,10,1,3,4,21,1,1,18,69,1101,0.923,0.025,0.218,0.155,0.375,0.812,0.434,0.019
101,1,10,1,3,12,21,1,2,12,69,1101,0.923,0.802,0.218,0.137,0.375,0.152,0.434,0.019
101,1,10,1,6,4,21,1,4,19,69,1101,0.923,0.802,0.218,0.141,0.255,0.812,0.434,0.019
101,1,10,4,3,4,1,1,1,8,69,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.434,0.019
101,1,10,4,3,4,1,0,3,9,69,1101,0.923,0.802,0.301,0.136,0.375,0.812,0.434,0.019
101,1,10,1,6,4,8,1,3,7,69,1101,0.923,0.802,0.218,0.136,0.255,0.812,0.434,0.019
101,1,10,20,6,4,21,1,7,19,70,1101,0.923,0.802,0.104,0.132,0.255,0.812,0.434,0.016
101,1,10,4,18,4,21,1,4,19,70,1101,0.923,0.802,0.301,0.141,0.039,0.812,0.434,0.016
101,1,10,6,6,4,5,1,1,18,70,1101,0.923,0.802,0.032,0.155,0.255,0.812,0.434,0.016
101,1,10,14,6,4,144,0,1,7,70,1101,0.923,0.802,0.026,0.155,0.255,0.812,0.434,0.016
101,1,10,4,3,4,13,1,1,7,70,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.434,0.016
101,1,10,18,6,4,233,0,4,14,70,1101,0.923,0.802,0.034,0.141,0.255,0.812,0.434,0.016
101,1,10,1,3,4,1,0,2,16,70,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.016
101,1,10,8,30,4,5,0,4,21,71,1101,0.923,0.802,0.012,0.141,0.045,0.812,0.434,0.015
101,1,10,18,21,4,233,1,1,12,71,1101,0.923,0.802,0.034,0.155,0.089,0.812,0.434,0.015
101,1,10,18,6,4,233,1,5,22,71,1101,0.923,0.802,0.034,0.158,0.255,0.812,0.434,0.015
101,1,10,1,3,4,377,1,3,14,71,1101,0.923,0.802,0.218,0.136,0.375,0.812,0.434,0.015
101,1,10,1,6,4,8,0,3,16,71,1101,0.923,0.802,0.218,0.136,0.255,0.812,0.434,0.015
101,1,10,4,3,4,89,0,2,15,71,1101,0.923,0.802,0.301,0.137,0.375,0.812,0.434,0.015
101,2,10,14,18,12,21,1,7,6,73,1101,0.923,0.135,0.026,0.132,0.039,0.152,0.434,0.008
101,1,10,1,3,12,5,1,4,12,74,1101,0.923,0.802,0.218,0.141,0.375,0.152,0.434,0.011
101,1,10,18,6,12,233,0,7,9,74,1101,0.923,0.802,0.034,0.132,0.255,0.152,0.434,0.011
101,1,10,4,3,4,55,0,6,9,75,1101,0.923,0.802,0.301,0.14,0.375,0.812,0.434,0.008
101,1,10,4,3,4,13,0,6,9,75,1101,0.923,0.802,0.301,0.14,0.375,0.812,0.434,0.008
101,2,60,4,3,4,89,0,1,18,77,1101,0.011,0.135,0.301,0.155,0.375,0.812,0.434,0.009
101,2,10,4,3,4,1,0,1,7,77,1101,0.923,0.135,0.301,0.155,0.375,0.812,0.434,0.009
101,1,10,2,6,4,5,1,2,9,78,1101,0.923,0.802,0.091,0.137,0.255,0.812,0.434,0.014
101,1,10,1,3,12,5,1,3,15,78,1101,0.923,0.802,0.218,0.136,0.375,0.152,0.434,0.014
101,8,30,28,3,4,8,1,1,19,78,1101,0.031,0.004,0.004,0.155,0.375,0.812,0.434,0.014
101,1,10,1,6,4,1,0,6,16,78,1101,0.923,0.802,0.218,0.14,0.255,0.812,0.434,0.014
101,1,10,1,3,4,8,0,6,16,78,1101,0.923,0.802,0.218,0.14,0.375,0.812,0.434,0.014
101,1,10,1,6,4,8,0,2,10,78,1101,0.923,0.802,0.218,0.137,0.255,0.812,0.434,0.014
101,1,10,4,3,4,8,0,4,20,78,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.434,0.014
101,1,10,4,3,4,13,0,2,18,78,1101,0.923,0.802,0.301,0.137,0.375,0.812,0.434,0.014
101,1,10,4,21,4,5,0,3,16,78,1101,0.923,0.802,0.301,0.136,0.089,0.812,0.434,0.014
101,2,50,20,6,12,377,0,2,2,79,1101,0.026,0.135,0.104,0.137,0.255,0.152,0.434,0.008
101,1,10,2,3,12,21,0,4,16,79,1101,0.923,0.802,0.091,0.141,0.375,0.152,0.434,0.008
101,1,10,1,6,4,21,1,3,15,80,1101,0.923,0.802,0.218,0.136,0.255,0.812,0.434,0.018
101,1,10,4,3,4,5,1,3,9,80,1101,0.923,0.802,0.301,0.136,0.375,0.812,0.434,0.018
101,1,10,4,21,4,1,1,4,18,80,1101,0.923,0.802,0.301,0.141,0.089,0.812,0.434,0.018
101,1,10,4,21,4,1,1,1,8,80,1101,0.923,0.802,0.301,0.155,0.089,0.812,0.434,0.018
101,1,10,4,3,8,55,0,3,13,80,1101,0.923,0.802,0.301,0.136,0.375,0.037,0.434,0.018
101,1,10,1,3,4,1,0,2,11,81,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.009
101,1,10,1,3,4,89,1,4,13,81,1101,0.923,0.802,0.218,0.141,0.375,0.812,0.434,0.009
101,1,10,1,33,12,21,1,2,18,82,1101,0.923,0.802,0.218,0.137,0.038,0.152,0.434,0.012
101,1,10,1,3,4,377,1,3,22,82,1101,0.923,0.802,0.218,0.136,0.375,0.812,0.434,0.012
101,1,10,1,3,4,8,1,2,18,82,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.012
101,2,10,18,6,4,233,0,7,17,83,1101,0.923,0.135,0.034,0.132,0.255,0.812,0.434,0.017
101,1,10,4,27,4,89,0,4,12,83,1101,0.923,0.802,0.301,0.141,0.028,0.812,0.434,0.017
101,1,30,1,33,4,377,1,2,18,83,1101,0.031,0.802,0.218,0.137,0.038,0.812,0.434,0.017
101,1,10,12,3,4,8,1,3,16,83,1101,0.923,0.802,0.036,0.136,0.048,0.812,0.434,0.017
101,1,10,1,3,4,21,1,2,18,83,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.017
101,1,10,1,3,4,21,1,2,18,83,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.017
101,1,10,2,3,4,8,1,5,6,83,1101,0.923,0.802,0.091,0.158,0.375,0.812,0.434,0.017
101,1,10,4,3,4,8,1,4,17,83,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.434,0.017
101,1,10,4,30,4,5,1,7,18,83,1101,0.923,0.802,0.301,0.132,0.045,0.812,0.434,0.017
101,1,10,22,3,4,89,1,1,9,84,1101,0.923,0.802,0.006,0.155,0.048,0.812,0.434,0.007
101,1,10,1,3,4,21,1,2,16,85,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.007
101,1,10,2,3,8,1,1,6,15,85,1101,0.923,0.802,0.091,0.14,0.375,0.037,0.434,0.007
101,1,10,20,6,4,55,1,4,13,85,1101,0.923,0.802,0.104,0.141,0.255,0.812,0.434,0.007
101,2,30,8,6,4,34,1,1,7,86,1101,0.031,0.135,0.012,0.155,0.255,0.812,0.434,0.008
101,1,10,16,3,4,5,1,2,19,86,1101,0.923,0.802,0.043,0.137,0.375,0.812,0.434,0.008
101,1,10,20,15,4,13,1,3,19,86,1101,0.923,0.802,0.104,0.136,0.037,0.812,0.434,0.008
101,2,10,4,3,4,1,0,7,21,87,1101,0.923,0.135,0.301,0.132,0.375,0.812,0.434,0.007
101,2,10,4,3,4,1,0,5,9,90,1101,0.923,0.135,0.301,0.158,0.375,0.812,0.434,0.007
101,1,30,4,3,4,89,0,2,8,90,1101,0.031,0.802,0.301,0.137,0.375,0.812,0.434,0.007
101,1,10,2,3,4,144,0,5,17,90,1101,0.923,0.802,0.091,0.158,0.375,0.812,0.434,0.007
101,32,10,20,6,4,8,0,5,4,90,1101,0.923,0.009,0.104,0.158,0.255,0.812,0.434,0.007
101,2,50,14,6,4,13,0,5,4,91,1101,0.026,0.135,0.026,0.158,0.255,0.812,0.434,0.006
101,1,10,2,30,4,1,0,5,18,91,1101,0.923,0.802,0.091,0.158,0.045,0.812,0.434,0.006
101,1,10,1,3,4,8,1,3,14,91,1101,0.923,0.802,0.218,0.136,0.375,0.812,0.434,0.006
101,1,10,16,33,4,8,1,6,1,92,1101,0.923,0.802,0.043,0.14,0.038,0.812,0.434,0.006
101,1,10,1,6,4,377,0,7,10,93,1101,0.923,0.802,0.218,0.132,0.255,0.812,0.434,0.006
101,1,10,2,18,4,21,1,3,19,93,1101,0.923,0.802,0.091,0.136,0.039,0.812,0.434,0.006
101,1,10,1,3,8,21,1,5,15,94,1101,0.923,0.802,0.218,0.158,0.375,0.037,0.434,0.01
101,1,10,1,3,12,8,1,1,9,94,1101,0.923,0.802,0.218,0.155,0.375,0.152,0.434,0.01
101,1,10,6,18,4,5,0,3,18,95,1101,0.923,0.802,0.032,0.136,0.039,0.812,0.434,0.008
101,1,10,6,6,4,5,0,6,18,95,1101,0.923,0.802,0.032,0.14,0.255,0.812,0.434,0.008
101,2,10,4,3,4,1,0,1,8,96,1101,0.923,0.135,0.301,0.155,0.375,0.812,0.434,0.007
101,1,10,1,3,4,21,0,7,8,96,1101,0.923,0.802,0.218,0.132,0.375,0.812,0.434,0.007
101,2,10,10,3,4,5,1,2,8,98,1101,0.923,0.135,0.034,0.137,0.375,0.812,0.434,0.006
101,1,10,2,6,4,1,1,2,12,99,1101,0.923,0.802,0.091,0.137,0.255,0.812,0.434,0.005
101,1,10,24,6,4,13,1,6,15,99,1101,0.923,0.802,0.056,0.14,0.255,0.812,0.434,0.005
101,1,10,2,3,4,144,1,5,16,100,1101,0.923,0.802,0.091,0.158,0.375,0.812,0.434,0.007
101,1,10,1,3,4,5,0,3,13,101,1101,0.923,0.802,0.218,0.136,0.375,0.812,0.434,0.005
101,1,10,4,3,4,5,0,4,4,105,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.434,0.005
101,4,10,1,3,4,8,0,3,15,105,1101,0.923,0.018,0.218,0.136,0.375,0.812,0.434,0.005
101,1,10,4,6,4,377,0,1,18,108,1101,0.923,0.802,0.301,0.155,0.255,0.812,0.434,0.002
101,16,10,1,6,4,55,0,3,11,110,1101,0.923,0.025,0.218,0.136,0.255,0.812,0.434,0.002
101,256,10,2,24,4,8,0,4,10,110,1101,0.923,0.004,0.091,0.141,0.022,0.812,0.434,0.002
101,256,30,4,3,12,13,0,6,6,111,1101,0.031,0.004,0.301,0.14,0.375,0.152,0.434,0.001
101,2,10,20,6,4,1,1,7,16,113,1101,0.923,0.135,0.104,0.132,0.255,0.812,0.434,0.003
101,256,10,2,6,12,13,0,4,5,120,1101,0.923,0.004,0.091,0.141,0.255,0.152,0.434,0.002
101,2,10,14,6,4,21,0,1,1,127,1101,0.923,0.135,0.026,0.155,0.255,0.812,0.434,0.008
101,1,10,1,3,4,21,0,5,12,128,1101,0.923,0.802,0.218,0.158,0.375,0.812,0.434,0.006
101,4,10,20,6,4,13,1,7,22,130,1101,0.923,0.018,0.104,0.132,0.255,0.812,0.434,0.007
101,1,10,20,6,4,1,0,6,14,132,1101,0.923,0.802,0.104,0.14,0.255,0.812,0.434,0.002
101,4,10,1,3,4,8,0,4,22,133,1101,0.923,0.018,0.218,0.141,0.375,0.812,0.434,0.003
101,4,10,18,6,4,233,0,4,17,155,1101,0.923,0.018,0.034,0.141,0.255,0.812,0.434,0.001
101,4,10,14,6,8,21,0,3,19,157,1101,0.923,0.018,0.026,0.136,0.255,0.037,0.434,0.001
101,4,10,4,6,4,8,1,1,11,163,1101,0.923,0.018,0.301,0.155,0.255,0.812,0.434,0.001
101,1,10,10,6,4,1,1,1,21,163,1101,0.923,0.802,0.034,0.155,0.255,0.812,0.434,0.001
101,1,10,10,6,4,21,1,2,21,163,1101,0.923,0.802,0.034,0.137,0.255,0.812,0.434,0.001
101,4,10,14,6,12,89,1,5,16,167,1101,0.923,0.018,0.026,0.158,0.255,0.152,0.434,0.001
101,4,10,14,33,4,21,0,1,1,173,1101,0.923,0.018,0.026,0.155,0.038,0.812,0.434,0.001
101,1,10,16,6,4,21,0,1,4,180,1101,0.923,0.802,0.043,0.155,0.255,0.812,0.434,0.001
101,1,10,4,3,4,5,0,7,17,185,1101,0.923,0.802,0.301,0.132,0.375,0.812,0.434,0.002
101,1,10,4,3,4,89,0,3,7,185,1101,0.923,0.802,0.301,0.136,0.375,0.812,0.434,0.002
101,16,10,4,3,4,5,0,7,20,186,1101,0.923,0.025,0.301,0.132,0.375,0.812,0.434,0.002
101,1,10,20,6,12,13,0,1,20,188,1101,0.923,0.802,0.104,0.155,0.255,0.152,0.434,0.005
101,1,10,20,6,4,5,0,3,16,192,1101,0.923,0.802,0.104,0.136,0.255,0.812,0.434,0.005
101,16,10,1,3,4,8,1,1,21,207,1101,0.923,0.025,0.218,0.155,0.375,0.812,0.434,0.0
104,1,10,2,21,12,21,0,4,7,21,1102,0.923,0.802,0.091,0.141,0.089,0.152,0.066,0.005
