@relation R_data_frame-weka.filters.unsupervised.instance.RemovePercentage-P50.0

@attribute BR {BR101,BR104,BR110,BR116,BR232,BR316,BR407,BR408,BR423,BR424,BR428}
@attribute CondPista {'Com buraco','Com Gelo','Com material granulado','Em obra',Enlameada,Escorregadia,Molhada,Oleosa,Outra,Seca}
@attribute RestrVisibili {Cartazes/faixas,'Configuração do terreno',Inexistente,Ofuscamento,Outros,Placas,Poeira/fumaça/neblina,Vegetação,'Veículo estacionado'}
@attribute TipoAcident {'Atropelamento de animal','Atropelamento de pessoa',Capotamento,'Colisão com bicicleta','Colisão com objeto fixo','Colisão com objeto móvel','Colisão frontal','Colisão lateral','Colisão Transversal','Colisão traseira','Danos Eventuais','Derramamento de Carga',Incêndio,QuedaMoto/bicla,'Saída de Pista',Tombamento}
@attribute CausaAcident {'Animais na Pista','Defeito mecânico','Defeito na via','Desobediência à sinalização',Dormindo,'Falta de atenção','Ingestão de álcool','Não guardar distância segura',Outras,'Ultrapassagem indevida','Velocidade incompatível'}
@attribute TracadoVia {Cruzamento,Curva,Reta}
@attribute TipoAuto {Automóvel,Bicicleta,Caminhão,Caminhão-Tanque,Caminhão-Trator,Caminhonete,Camioneta,Carroça,Carro-de-mao,Charrete,Ciclomotor,Microônibus,Motocicletas,Motoneta,'Não identificado','Não Informado','Não se Aplica',Ônibus,Quadriciclo,Reboque,Semi-Reboque,'Trator de esteiras','Trator de rodas','Trator misto',Triciclo,Utilitário}
@attribute DiaDaSemana {Domingo,Quarta-feira,Quinta-feira,Sábado,Segunda-feira,Sexta-feira,Terça-feira}
@attribute KMArredondado numeric
@attribute Delegacia numeric
@attribute Periodo {Madrugada,Manhã,Noite,Tarde}

@data
BR101,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,77,1101,Manhã
BR101,'Com buraco',Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Quarta-feira,78,1101,Noite
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Sábado,78,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Camioneta,Sexta-feira,78,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhonete,Segunda-feira,78,1101,Noite
BR101,Seca,Outros,'Colisão traseira','Velocidade incompatível',Reta,Microônibus,Sexta-feira,79,1101,Tarde
BR101,'Com buraco',Inexistente,Tombamento,'Defeito na via',Curva,Caminhonete,Segunda-feira,80,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,80,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sexta-feira,80,1101,Noite
BR101,Seca,Outros,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Quarta-feira,80,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Terça-feira,81,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Ônibus,Segunda-feira,81,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Defeito na via',Reta,Caminhão,Quarta-feira,82,1101,Manhã
BR101,'Com buraco','Configuração do terreno','Colisão lateral','Falta de atenção',Reta,Ônibus,Sexta-feira,82,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Quinta-feira,82,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Quinta-feira,82,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Sexta-feira,82,1101,Tarde
BR101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Curva,Caminhão-Trator,Sexta-feira,83,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Automóvel,Sexta-feira,83,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Domingo,83,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Cruzamento,'Não identificado',Quinta-feira,83,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Segunda-feira,86,1101,Manhã
BR101,Molhada,Inexistente,'Saída de Pista',Dormindo,Curva,Automóvel,Quinta-feira,87,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Microônibus,Quinta-feira,87,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Caminhão,Quinta-feira,87,1101,Manhã
BR101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Camioneta,Domingo,90,1101,Madrugada
BR101,Seca,Inexistente,'Colisão com objeto fixo','Falta de atenção',Reta,Semi-Reboque,Quinta-feira,90,1101,Manhã
BR101,Seca,Inexistente,'Colisão com objeto fixo','Falta de atenção',Reta,Ônibus,Quinta-feira,91,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Ônibus,Domingo,93,1101,Noite
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Quarta-feira,94,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Ônibus,Segunda-feira,94,1101,Manhã
BR101,Molhada,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,Ônibus,Sexta-feira,94,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Domingo,94,1101,Tarde
BR101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhonete,Terça-feira,95,1101,Manhã
BR101,Seca,Inexistente,'Colisão frontal','Desobediência à sinalização',Reta,Motocicletas,Quarta-feira,96,1101,Tarde
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Sábado,97,1101,Manhã
BR101,Escorregadia,Inexistente,'Saída de Pista',Outras,Reta,Caminhonete,Segunda-feira,97,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Quarta-feira,98,1101,Manhã
BR101,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Motocicletas,Domingo,100,1101,Madrugada
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quinta-feira,101,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Motocicletas,Domingo,104,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Desobediência à sinalização',Reta,Caminhonete,Quinta-feira,104,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Segunda-feira,104,1101,Tarde
BR101,Seca,Inexistente,Tombamento,'Ultrapassagem indevida',Curva,Automóvel,Quarta-feira,108,1101,Tarde
BR101,Molhada,Inexistente,Capotamento,Outras,Curva,Automóvel,Terça-feira,114,1101,Manhã
BR101,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Curva,Camioneta,Sexta-feira,115,1101,Tarde
BR101,Seca,Inexistente,'Colisão com objeto fixo','Falta de atenção',Curva,Caminhão,Quinta-feira,115,1101,Tarde
BR101,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motoneta,Sexta-feira,126,1101,Manhã
BR101,Molhada,Inexistente,Tombamento,'Falta de atenção',Reta,'Não identificado',Sexta-feira,136,1101,Manhã
BR101,Molhada,Inexistente,'Saída de Pista',Outras,Curva,Caminhão,Quarta-feira,137,1101,Noite
BR101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Sexta-feira,143,1101,Tarde
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Quinta-feira,148,1101,Manhã
BR101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Domingo,152,1101,Noite
BR101,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Reta,Automóvel,Sexta-feira,169,1101,Manhã
BR101,Molhada,Inexistente,Tombamento,'Velocidade incompatível',Curva,Caminhonete,Domingo,183,1101,Manhã
BR104,Molhada,Inexistente,'Colisão traseira','Velocidade incompatível',Curva,Caminhonete,Quinta-feira,24,1102,Manhã
BR104,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Segunda-feira,26,1102,Noite
BR104,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Segunda-feira,28,1102,Madrugada
BR104,Seca,'Configuração do terreno','Colisão frontal','Ingestão de álcool',Reta,Motocicletas,Sábado,29,1102,Noite
BR104,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Motocicletas,Sábado,29,1102,Noite
BR104,Seca,Inexistente,'Colisão lateral',Outras,Reta,Motocicletas,Quinta-feira,30,1102,Tarde
BR104,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,Terça-feira,30,1102,Manhã
BR104,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Microônibus,Terça-feira,30,1102,Manhã
BR104,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Sábado,30,1102,Manhã
BR104,'Em obra',Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Quarta-feira,32,1102,Tarde
BR104,Seca,'Configuração do terreno',QuedaMoto/bicla,'Defeito mecânico',Curva,Motoneta,Quinta-feira,46,1102,Manhã
BR104,'Com material granulado',Inexistente,Tombamento,'Defeito na via',Curva,Caminhonete,Terça-feira,48,1102,Tarde
BR104,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Automóvel,Segunda-feira,48,1102,Tarde
BR104,Seca,Inexistente,Tombamento,'Falta de atenção',Reta,Caminhão,Quarta-feira,50,1102,Tarde
BR104,Seca,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,Quinta-feira,56,1102,Noite
BR104,Molhada,Inexistente,'Saída de Pista',Outras,Curva,Caminhão-Trator,Quinta-feira,59,1102,Tarde
BR104,Seca,Inexistente,'Colisão lateral','Velocidade incompatível',Curva,Motocicletas,Sexta-feira,59,1102,Manhã
BR104,Seca,Inexistente,QuedaMoto/bicla,Outras,Cruzamento,Motocicletas,Quinta-feira,61,1102,Manhã
BR104,Seca,Inexistente,'Atropelamento de pessoa','Velocidade incompatível',Reta,'Não se Aplica',Sábado,62,1102,Tarde
BR104,'Com material granulado',Inexistente,'Saída de Pista','Defeito mecânico',Reta,Ônibus,Terça-feira,64,1102,Manhã
BR104,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Segunda-feira,66,1102,Manhã
BR104,Seca,Inexistente,'Colisão traseira',Outras,Cruzamento,Motocicletas,Quarta-feira,66,1102,Manhã
BR104,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Quarta-feira,67,1102,Noite
BR104,'Em obra',Inexistente,'Derramamento de Carga',Outras,Curva,Caminhão-Trator,Quinta-feira,67,1102,Tarde
BR104,Molhada,Inexistente,'Colisão frontal','Falta de atenção',Reta,Automóvel,Quinta-feira,67,1102,Noite
BR104,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,Motocicletas,Quinta-feira,67,1102,Tarde
BR104,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Motoneta,Sexta-feira,67,1102,Tarde
BR104,Molhada,Poeira/fumaça/neblina,'Colisão traseira','Falta de atenção',Reta,Ônibus,Terça-feira,71,1102,Noite
BR104,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Terça-feira,72,1102,Manhã
BR104,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Microônibus,Terça-feira,74,1102,Manhã
BR104,Molhada,Inexistente,Capotamento,'Velocidade incompatível',Reta,Automóvel,Quarta-feira,74,1102,Noite
BR104,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Curva,Automóvel,Domingo,76,1102,Tarde
BR104,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Ônibus,Quinta-feira,78,1102,Noite
BR104,Molhada,Inexistente,'Colisão frontal','Desobediência à sinalização',Reta,Motocicletas,Domingo,85,1102,Noite
BR104,Molhada,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Domingo,89,1102,Noite
BR104,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Motocicletas,Domingo,92,1102,Tarde
BR104,Seca,Poeira/fumaça/neblina,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Quinta-feira,94,1102,Madrugada
BR104,Seca,Inexistente,Capotamento,Outras,Curva,Caminhão,Segunda-feira,120,1102,Manhã
BR110,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,Quinta-feira,142,1103,Noite
BR116,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,Sexta-feira,25,1105,Madrugada
BR116,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,Quarta-feira,29,1105,Madrugada
BR116,Seca,Inexistente,Capotamento,Dormindo,Reta,Automóvel,Sábado,42,1105,Tarde
BR116,'Com buraco',Inexistente,'Colisão lateral','Defeito na via',Reta,Caminhão-Trator,Sexta-feira,90,1105,Noite
BR232,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Domingo,4,1101,Madrugada
BR232,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Caminhão-Trator,Segunda-feira,4,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,4,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira',Outras,Curva,Camioneta,Sexta-feira,5,1101,Manhã
BR232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sexta-feira,6,1101,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Caminhão-Trator,Quinta-feira,7,1101,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Defeito mecânico',Reta,Ônibus,Segunda-feira,9,1101,Manhã
BR232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',Domingo,9,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Segunda-feira,9,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Defeito na via',Reta,Caminhão,Quinta-feira,9,1101,Manhã
BR232,Molhada,Inexistente,'Colisão com objeto fixo','Defeito na via',Reta,Camioneta,Domingo,10,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Sexta-feira,10,1101,Manhã
BR232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sábado,10,1101,Madrugada
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Segunda-feira,10,1101,Manhã
BR232,Molhada,Inexistente,Capotamento,Dormindo,Reta,Automóvel,Domingo,12,1101,Noite
BR232,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Quinta-feira,13,1101,Noite
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,Domingo,15,1101,Tarde
BR232,Seca,Inexistente,'Saída de Pista','Animais na Pista',Reta,Automóvel,Quarta-feira,16,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Caminhão,Quarta-feira,24,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Terça-feira,38,1101,Manhã
BR232,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Curva,Automóvel,Quarta-feira,39,1101,Tarde
BR232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Sexta-feira,58,1101,Manhã
BR232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Curva,Caminhão,Segunda-feira,63,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Quinta-feira,65,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',Sábado,70,1101,Manhã
BR232,Seca,Inexistente,Tombamento,'Defeito mecânico',Curva,Caminhão,Sexta-feira,70,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Sexta-feira,73,1101,Noite
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Domingo,77,1101,Noite
BR232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Segunda-feira,78,1101,Tarde
BR232,Seca,Inexistente,'Colisão frontal',Outras,Reta,Motocicletas,Domingo,78,1101,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motoneta,Terça-feira,79,1101,Manhã
BR232,Seca,Inexistente,QuedaMoto/bicla,'Animais na Pista',Reta,Motocicletas,Terça-feira,80,1101,Noite
BR232,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Motocicletas,Terça-feira,81,1101,Noite
BR232,Outra,Inexistente,'Saída de Pista',Outras,Reta,Camioneta,Domingo,85,1101,Noite
BR232,Seca,Outros,'Colisão Transversal',Outras,Reta,Caminhão,Terça-feira,86,1101,Noite
BR232,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Sexta-feira,92,1102,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Automóvel,Domingo,95,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Ultrapassagem indevida',Reta,Motocicletas,Sexta-feira,100,1102,Noite
BR232,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Motocicletas,Sábado,101,1102,Noite
BR232,Molhada,Inexistente,'Colisão com objeto fixo',Outras,Reta,Motocicletas,Sábado,113,1102,Tarde
BR232,Molhada,Inexistente,'Colisão traseira',Outras,Reta,Automóvel,Sábado,113,1102,Tarde
BR232,Seca,'Configuração do terreno','Colisão lateral','Falta de atenção',Curva,Caminhão,Quinta-feira,114,1102,Noite
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Quarta-feira,116,1102,Tarde
BR232,Seca,Inexistente,'Colisão frontal','Desobediência à sinalização',Curva,Motocicletas,Domingo,126,1102,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Caminhão,Quarta-feira,127,1102,Noite
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Motocicletas,Terça-feira,128,1102,Tarde
BR232,'Com buraco',Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Domingo,130,1102,Tarde
BR232,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Motocicletas,Quinta-feira,133,1102,Tarde
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Quinta-feira,133,1102,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Sábado,133,1102,Manhã
BR232,Seca,Outros,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,Domingo,133,1102,Madrugada
BR232,Seca,Inexistente,'Colisão com objeto móvel','Defeito mecânico',Reta,Caminhão,Sexta-feira,136,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira',Outras,Reta,'Não identificado',Segunda-feira,136,1102,Manhã
BR232,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Domingo,140,1102,Tarde
BR232,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Terça-feira,143,1102,Noite
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Segunda-feira,153,1102,Noite
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,'Não identificado',Sábado,168,1102,Noite
BR232,Molhada,Inexistente,Capotamento,Outras,Curva,Automóvel,Sábado,172,1102,Madrugada
BR232,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Sexta-feira,173,1102,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Defeito mecânico',Reta,Caminhão,Sexta-feira,176,1102,Madrugada
BR232,Seca,Inexistente,Capotamento,Outras,Reta,Caminhão-Trator,Quarta-feira,189,1102,Manhã
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Segunda-feira,193,1102,Noite
BR232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Quarta-feira,195,1102,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Camioneta,Quarta-feira,204,1103,Tarde
BR232,Seca,Inexistente,'Saída de Pista','Velocidade incompatível',Reta,Caminhão,Quarta-feira,224,1103,Tarde
BR232,Molhada,Inexistente,'Saída de Pista','Defeito na via',Curva,Automóvel,Quinta-feira,236,1103,Noite
BR232,Seca,Inexistente,Capotamento,'Defeito mecânico',Curva,Caminhão,Segunda-feira,237,1103,Madrugada
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Sexta-feira,244,1103,Madrugada
BR232,Seca,Inexistente,'Saída de Pista','Ingestão de álcool',Reta,Automóvel,Terça-feira,255,1103,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',Domingo,258,1103,Manhã
BR232,Seca,Inexistente,Capotamento,Outras,Curva,Automóvel,Quinta-feira,268,1103,Noite
BR232,Seca,Inexistente,Capotamento,'Falta de atenção',Reta,Automóvel,Terça-feira,302,1103,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Animais na Pista',Reta,Caminhão,Domingo,315,1103,Noite
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Sexta-feira,333,1103,Noite
BR232,Seca,'Configuração do terreno',Capotamento,'Ultrapassagem indevida',Curva,Caminhonete,Sexta-feira,351,1103,Noite
BR232,Seca,'Configuração do terreno',Tombamento,'Desobediência à sinalização',Curva,Caminhão,Quarta-feira,355,1104,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,358,1104,Noite
BR232,Seca,Outros,Tombamento,Outras,Reta,Caminhão,Sexta-feira,365,1104,Noite
BR232,Seca,Inexistente,'Saída de Pista','Animais na Pista',Reta,Automóvel,Terça-feira,386,1104,Tarde
BR232,Seca,Inexistente,'Saída de Pista','Desobediência à sinalização',Reta,Motocicletas,Domingo,393,1104,Tarde
BR232,Seca,Inexistente,'Colisão com objeto móvel','Defeito mecânico',Reta,Ônibus,Terça-feira,394,1104,Noite
BR232,Seca,Ofuscamento,'Colisão lateral',Outras,Reta,Motocicletas,Quarta-feira,405,1104,Tarde
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Motocicletas,Terça-feira,408,1104,Tarde
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Sexta-feira,411,1104,Tarde
BR232,Seca,Outros,'Colisão lateral','Falta de atenção',Cruzamento,Motocicletas,Segunda-feira,412,1104,Tarde
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Camioneta,Sábado,412,1104,Manhã
BR232,Molhada,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,Quarta-feira,413,1104,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Segunda-feira,414,1104,Manhã
BR232,Seca,Inexistente,'Saída de Pista','Ingestão de álcool',Reta,Caminhão-Trator,Terça-feira,425,1104,Madrugada
BR232,Seca,Inexistente,'Colisão frontal',Outras,Reta,Automóvel,Segunda-feira,469,1105,Manhã
BR232,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Segunda-feira,486,1105,Noite
BR232,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Caminhão-Trator,Sábado,498,1105,Madrugada
BR232,Seca,'Configuração do terreno','Colisão lateral',Outras,Curva,Caminhão-Trator,Terça-feira,502,1105,Tarde
BR232,Seca,Inexistente,'Colisão frontal','Ultrapassagem indevida',Reta,Motocicletas,Sexta-feira,507,1105,Noite
BR232,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Sábado,510,1105,Noite
BR232,Seca,Inexistente,'Colisão com bicicleta','Falta de atenção',Reta,Bicicleta,Segunda-feira,512,1105,Tarde
BR232,Seca,Ofuscamento,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,519,1105,Noite
