"BR","Gravidade","Hour","KMArredondado","tx_RestVisibi","tx_CondPista","tx_TipoAcident","tx_CausaAcident","tx_TracadoVia","DiaSemana","tx_Gravidade"
101,1,5,70,0.923,0.025,0.036,0.048,0.812,2,1.0187369
101,1,8,70,0.923,0.009,0.032,0.375,0.812,3,1.006745284
101,1,21,70,0.031,0.025,0.032,0.028,0.812,5,1.0006293
101,1,13,70,0.923,0.135,0.301,0.028,0.812,5,1.10117926
101,1,9,70,0.923,0.802,0.004,0.028,0.812,2,1.601079752
101,1,9,70,0.923,0.802,0.032,0.375,0.812,2,1.601079752
101,0,12,70,0.923,0.802,0.218,0.255,0.812,2,0.601079752
101,0,12,71,0.923,0.135,0.301,0.375,0.812,5,0.10117926
101,1,19,71,0.923,0.802,0.301,0.089,0.812,1,1.601079752
101,0,17,71,0.923,0.025,0.301,0.089,0.812,3,0.0187369
101,1,13,72,0.923,0.802,0.004,0.039,0.812,3,1.601079752
101,1,9,72,0.026,0.802,0.301,0.089,0.812,1,1.016931824
101,1,9,72,0.031,0.802,0.301,0.089,0.812,3,1.020187944
101,1,10,72,0.923,0.802,0.301,0.255,0.812,5,1.601079752
101,1,21,72,0.923,0.802,0.032,0.045,0.812,7,1.601079752
101,1,13,73,0.923,0.802,0.032,0.028,0.812,5,1.601079752
101,1,7,73,0.923,0.025,0.301,0.375,0.812,4,1.0187369
101,0,15,74,0.923,0.025,0.301,0.028,0.812,4,0.0187369
101,1,8,74,0.923,0.802,0.301,0.375,0.812,2,1.601079752
101,0,20,74,0.923,0.802,0.091,0.375,0.812,1,0.601079752
101,1,13,74,0.923,0.025,0.301,0.028,0.812,7,1.0187369
101,0,13,75,0.923,0.802,0.218,0.089,0.812,5,0.601079752
101,0,14,75,0.923,0.802,0.301,0.045,0.812,5,0.601079752
101,1,8,75,0.923,0.025,0.301,0.375,0.812,4,1.0187369
101,1,22,75,0.923,0.802,0.032,0.255,0.812,7,1.601079752
101,1,18,76,0.026,0.025,0.032,0.255,0.812,1,1.0005278
101,1,8,77,0.923,0.135,0.301,0.089,0.812,5,1.10117926
101,1,23,78,0.923,0.025,0.032,0.255,0.812,3,1.0187369
101,1,9,78,0.923,0.802,0.091,0.375,0.812,6,1.601079752
101,0,12,78,0.923,0.802,0.091,0.375,0.812,5,0.601079752
101,0,18,78,0.923,0.802,0.301,0.255,0.812,1,0.601079752
101,0,17,79,0.031,0.802,0.301,0.037,0.812,5,0.020187944
101,1,16,80,0.923,0.025,0.026,0.028,0.152,1,1.0035074
101,1,18,80,0.923,0.802,0.218,0.375,0.812,5,1.601079752
101,1,22,80,0.923,0.802,0.301,0.375,0.812,5,1.601079752
101,0,17,80,0.031,0.802,0.301,0.375,0.812,3,0.020187944
101,1,7,81,0.923,0.802,0.301,0.375,0.812,2,1.601079752
101,1,5,81,0.923,0.802,0.301,0.089,0.812,1,1.601079752
101,0,11,82,0.923,0.802,0.301,0.028,0.812,3,0.601079752
101,1,23,82,0.026,0.025,0.218,0.375,0.812,5,1.0005278
101,1,17,82,0.923,0.802,0.218,0.375,0.812,4,1.601079752
101,1,8,82,0.923,0.802,0.218,0.375,0.812,4,1.601079752
101,0,17,82,0.923,0.802,0.218,0.255,0.812,5,0.601079752
101,1,13,83,0.923,0.135,0.301,0.375,0.152,5,1.01893996
101,1,17,83,0.923,0.802,0.301,0.255,0.812,5,1.601079752
101,1,12,83,0.923,0.802,0.301,0.375,0.812,7,1.601079752
101,1,8,83,0.923,0.802,0.301,0.089,0.037,4,1.027389102
101,1,10,86,0.923,0.802,0.301,0.375,0.812,1,1.601079752
101,1,12,87,0.923,0.135,0.104,0.022,0.152,4,1.01893996
101,0,22,87,0.923,0.802,0.218,0.375,0.812,4,0.601079752
101,0,10,87,0.923,0.802,0.218,0.089,0.812,4,0.601079752
101,1,1,90,0.923,0.802,0.104,0.255,0.812,7,1.601079752
101,0,11,90,0.923,0.802,0.034,0.375,0.812,4,0.601079752
101,1,5,91,0.923,0.802,0.034,0.375,0.812,4,1.601079752
101,1,18,93,0.923,0.802,0.218,0.089,0.812,7,1.601079752
101,0,7,94,0.923,0.802,0.091,0.375,0.812,3,0.601079752
101,1,7,94,0.923,0.802,0.301,0.089,0.812,1,1.601079752
101,1,5,94,0.923,0.135,0.091,0.038,0.037,5,1.004610385
101,1,16,94,0.923,0.802,0.218,0.255,0.812,7,1.601079752
101,0,9,95,0.923,0.802,0.104,0.255,0.812,2,0.601079752
101,0,17,96,0.923,0.802,0.043,0.038,0.812,3,0.601079752
101,0,7,97,0.923,0.802,0.034,0.375,0.812,6,0.601079752
101,1,13,97,0.923,0.009,0.104,0.255,0.812,1,1.006745284
101,1,7,98,0.923,0.802,0.218,0.375,0.812,3,1.601079752
101,1,4,100,0.923,0.802,0.043,0.375,0.812,7,1.601079752
101,0,11,101,0.923,0.802,0.218,0.375,0.812,4,0.601079752
101,1,14,104,0.923,0.802,0.218,0.024,0.812,7,1.601079752
101,0,16,104,0.923,0.802,0.301,0.038,0.812,4,0.601079752
101,0,16,104,0.923,0.802,0.301,0.375,0.812,1,0.601079752
101,0,17,108,0.923,0.802,0.026,0.024,0.152,3,0.112517392
101,0,9,114,0.923,0.135,0.056,0.255,0.152,2,0.01893996
101,0,13,115,0.923,0.135,0.104,0.037,0.152,5,0.01893996
101,0,13,115,0.923,0.802,0.034,0.375,0.152,4,0.112517392
101,0,11,126,0.923,0.135,0.091,0.375,0.812,5,0.10117926
101,0,7,136,0.923,0.135,0.026,0.375,0.812,5,0.10117926
101,1,18,137,0.923,0.135,0.104,0.255,0.152,3,1.01893996
101,0,14,143,0.923,0.802,0.104,0.255,0.812,5,0.601079752
101,1,8,148,0.923,0.802,0.034,0.375,0.812,4,1.601079752
101,1,22,152,0.923,0.135,0.301,0.375,0.812,7,1.10117926
101,1,8,169,0.923,0.135,0.104,0.037,0.812,5,1.10117926
101,0,11,183,0.923,0.135,0.026,0.037,0.152,7,0.01893996
104,1,8,24,0.923,0.135,0.301,0.037,0.152,4,1.01893996
104,1,18,26,0.923,0.802,0.301,0.375,0.812,1,1.601079752
104,1,0,28,0.923,0.802,0.034,0.255,0.812,1,1.601079752
104,1,18,29,0.026,0.802,0.043,0.045,0.812,6,1.016931824
104,0,18,29,0.923,0.802,0.043,0.045,0.812,6,0.601079752
104,0,12,30,0.923,0.802,0.218,0.255,0.812,4,0.601079752
104,1,11,30,0.923,0.802,0.301,0.375,0.812,2,1.601079752
104,1,8,30,0.923,0.802,0.301,0.089,0.812,2,1.601079752
104,1,10,30,0.923,0.802,0.091,0.375,0.812,6,1.601079752
104,1,12,32,0.923,0.018,0.301,0.375,0.812,3,1.013490568
104,1,8,46,0.026,0.802,0.032,0.039,0.152,4,1.003169504
104,1,17,48,0.923,0.004,0.026,0.028,0.152,2,1.000561184
104,1,14,48,0.923,0.802,0.104,0.375,0.812,1,1.601079752
104,1,17,50,0.923,0.802,0.026,0.375,0.812,3,1.601079752
104,1,19,56,0.923,0.802,0.032,0.375,0.812,4,1.601079752
104,1,12,59,0.923,0.135,0.104,0.255,0.152,4,1.01893996
104,1,8,59,0.923,0.802,0.218,0.037,0.152,5,1.112517392
104,0,8,61,0.923,0.802,0.032,0.255,0.037,4,0.027389102
104,1,15,62,0.923,0.802,0.034,0.037,0.812,6,1.601079752
104,1,8,64,0.923,0.004,0.104,0.039,0.812,2,1.002997904
104,1,8,66,0.923,0.802,0.301,0.089,0.812,1,1.601079752
104,0,10,66,0.923,0.802,0.301,0.255,0.037,3,0.027389102
104,0,22,67,0.923,0.135,0.091,0.375,0.812,3,0.10117926
104,1,14,67,0.923,0.018,0.002,0.255,0.152,4,1.002525328
104,1,19,67,0.923,0.135,0.043,0.375,0.812,4,1.10117926
104,1,17,67,0.923,0.802,0.091,0.038,0.037,4,1.027389102
104,1,17,67,0.923,0.802,0.091,0.038,0.812,5,1.601079752
104,1,21,71,0.004,0.135,0.301,0.375,0.812,2,1.00043848
104,1,7,72,0.923,0.802,0.056,0.255,0.812,2,1.601079752
104,1,6,74,0.923,0.802,0.301,0.375,0.812,2,1.601079752
104,1,23,74,0.923,0.135,0.056,0.037,0.812,3,1.10117926
104,1,15,76,0.923,0.802,0.091,0.045,0.152,7,1.112517392
104,1,20,78,0.923,0.802,0.091,0.038,0.812,4,1.601079752
104,1,19,85,0.923,0.135,0.043,0.038,0.812,7,1.10117926
104,1,18,89,0.923,0.135,0.034,0.255,0.812,7,1.10117926
104,1,14,92,0.923,0.802,0.091,0.255,0.812,7,1.601079752
104,1,2,94,0.004,0.802,0.036,0.048,0.812,4,1.002604896
104,1,8,120,0.923,0.802,0.056,0.255,0.152,1,1.112517392
110,1,18,142,0.923,0.802,0.036,0.048,0.812,4,1.601079752
116,1,0,25,0.923,0.802,0.036,0.048,0.812,5,1.601079752
116,1,0,29,0.923,0.802,0.036,0.048,0.812,3,1.601079752
116,1,12,42,0.923,0.802,0.056,0.022,0.812,6,1.601079752
116,1,21,90,0.923,0.025,0.218,0.028,0.812,5,1.0187369
232,0,3,4,0.923,0.135,0.091,0.375,0.812,7,0.10117926
232,0,7,4,0.923,0.802,0.218,0.089,0.812,1,0.601079752
232,1,19,4,0.923,0.802,0.301,0.089,0.812,5,1.601079752
232,1,10,5,0.923,0.802,0.301,0.255,0.152,5,1.112517392
232,1,6,6,0.923,0.135,0.301,0.375,0.812,5,1.10117926
232,0,8,7,0.923,0.802,0.218,0.089,0.812,4,0.601079752
232,1,11,9,0.923,0.802,0.218,0.039,0.812,1,1.601079752
232,1,19,9,0.923,0.135,0.301,0.375,0.812,7,1.10117926
232,1,9,9,0.923,0.802,0.301,0.089,0.812,1,1.601079752
232,1,11,9,0.923,0.802,0.301,0.028,0.812,4,1.601079752
232,0,10,10,0.923,0.135,0.034,0.028,0.812,7,0.10117926
232,0,7,10,0.923,0.802,0.301,0.089,0.812,5,0.601079752
232,0,0,10,0.923,0.135,0.301,0.375,0.812,6,0.10117926
232,0,6,10,0.923,0.802,0.301,0.089,0.812,1,0.601079752
232,0,22,12,0.923,0.135,0.056,0.022,0.812,7,0.10117926
232,1,19,13,0.923,0.802,0.056,0.255,0.812,4,1.601079752
232,1,12,15,0.923,0.802,0.218,0.375,0.812,7,1.601079752
232,1,9,16,0.923,0.802,0.104,0.048,0.812,3,1.601079752
232,1,17,24,0.923,0.802,0.301,0.045,0.812,3,1.601079752
232,0,6,38,0.923,0.802,0.301,0.375,0.812,2,0.601079752
232,1,13,39,0.923,0.802,0.034,0.037,0.152,3,1.112517392
232,1,6,58,0.923,0.135,0.301,0.375,0.812,5,1.10117926
232,0,23,63,0.923,0.802,0.104,0.039,0.152,1,0.112517392
232,1,8,65,0.923,0.802,0.301,0.375,0.812,4,1.601079752
232,1,9,70,0.923,0.802,0.301,0.375,0.812,6,1.601079752
232,1,20,70,0.923,0.802,0.026,0.039,0.152,5,1.112517392
232,1,19,73,0.923,0.802,0.301,0.375,0.812,5,1.601079752
232,1,19,77,0.923,0.802,0.218,0.375,0.812,7,1.601079752
232,0,15,78,0.923,0.135,0.301,0.375,0.812,1,0.10117926
232,1,6,78,0.923,0.802,0.043,0.255,0.812,7,1.601079752
232,0,9,79,0.923,0.802,0.091,0.375,0.812,2,0.601079752
232,0,19,80,0.923,0.802,0.032,0.048,0.812,2,0.601079752
232,1,22,81,0.923,0.802,0.043,0.375,0.812,2,1.601079752
232,0,18,85,0.923,0.004,0.104,0.255,0.812,7,0.002997904
232,1,21,86,0.031,0.802,0.091,0.255,0.812,2,1.020187944
232,1,11,92,0.923,0.802,0.056,0.255,0.812,5,1.601079752
232,0,18,95,0.923,0.802,0.091,0.375,0.037,7,0.027389102
232,1,18,100,0.923,0.802,0.301,0.024,0.812,5,1.601079752
232,1,18,101,0.923,0.802,0.043,0.375,0.812,6,1.601079752
232,1,14,113,0.923,0.135,0.034,0.255,0.812,6,1.10117926
232,1,15,113,0.923,0.135,0.301,0.255,0.812,6,1.10117926
232,1,18,114,0.026,0.802,0.218,0.375,0.152,4,1.003169504
232,0,13,116,0.923,0.802,0.218,0.375,0.812,3,0.601079752
232,1,19,126,0.923,0.802,0.043,0.038,0.152,7,1.112517392
232,1,20,127,0.923,0.802,0.301,0.375,0.152,3,1.112517392
232,1,12,128,0.923,0.802,0.091,0.375,0.037,2,1.027389102
232,0,16,130,0.923,0.025,0.301,0.089,0.812,7,0.0187369
232,0,14,133,0.923,0.802,0.091,0.038,0.812,4,0.601079752
232,1,20,133,0.923,0.802,0.091,0.375,0.812,4,1.601079752
232,0,7,133,0.923,0.802,0.301,0.375,0.812,6,0.601079752
232,1,0,133,0.031,0.802,0.032,0.375,0.812,7,1.020187944
232,0,15,136,0.923,0.802,0.006,0.039,0.812,5,0.601079752
232,1,10,136,0.923,0.802,0.301,0.255,0.812,1,1.601079752
232,1,12,140,0.923,0.802,0.032,0.255,0.812,7,1.601079752
232,1,18,143,0.923,0.802,0.032,0.255,0.812,2,1.601079752
232,1,21,153,0.923,0.802,0.036,0.048,0.812,1,1.601079752
232,1,18,168,0.923,0.135,0.104,0.255,0.812,6,1.10117926
232,1,0,172,0.923,0.135,0.056,0.255,0.152,6,1.01893996
232,1,7,173,0.923,0.802,0.056,0.255,0.812,5,1.601079752
232,0,0,176,0.923,0.802,0.218,0.039,0.812,5,0.601079752
232,1,8,189,0.923,0.802,0.056,0.255,0.812,3,1.601079752
232,0,20,193,0.923,0.802,0.036,0.048,0.812,1,0.601079752
232,0,11,195,0.923,0.135,0.301,0.375,0.812,3,0.10117926
232,1,13,204,0.923,0.802,0.218,0.375,0.812,3,1.601079752
232,0,15,224,0.923,0.802,0.104,0.037,0.812,3,0.601079752
232,1,20,236,0.923,0.135,0.104,0.028,0.152,4,1.01893996
232,1,0,237,0.923,0.802,0.056,0.039,0.152,1,1.112517392
232,1,1,244,0.923,0.802,0.036,0.048,0.812,5,1.601079752
232,0,16,255,0.923,0.802,0.104,0.045,0.812,2,0.601079752
232,1,7,258,0.923,0.802,0.301,0.375,0.812,7,1.601079752
232,1,19,268,0.923,0.802,0.056,0.255,0.152,4,1.112517392
232,1,15,302,0.923,0.802,0.056,0.375,0.812,2,1.601079752
232,1,22,315,0.923,0.802,0.218,0.048,0.812,7,1.601079752
232,1,19,333,0.923,0.802,0.091,0.375,0.812,5,1.601079752
232,1,18,351,0.026,0.802,0.056,0.024,0.152,5,1.003169504
232,1,11,355,0.026,0.802,0.026,0.038,0.152,3,1.003169504
232,1,19,358,0.923,0.802,0.218,0.375,0.812,5,1.601079752
232,1,21,365,0.031,0.802,0.026,0.255,0.812,5,1.020187944
232,1,14,386,0.923,0.802,0.104,0.048,0.812,2,1.601079752
232,1,14,393,0.923,0.802,0.104,0.038,0.812,7,1.601079752
232,1,21,394,0.923,0.802,0.006,0.039,0.812,2,1.601079752
232,1,17,405,0.011,0.802,0.218,0.255,0.812,3,1.007163464
232,0,13,408,0.923,0.802,0.091,0.375,0.037,2,0.027389102
232,1,17,411,0.923,0.802,0.091,0.375,0.812,5,1.601079752
232,0,17,412,0.031,0.802,0.218,0.375,0.037,1,0.000919894
232,0,7,412,0.923,0.802,0.091,0.375,0.812,6,0.601079752
232,0,5,413,0.923,0.135,0.036,0.048,0.812,3,0.10117926
232,0,9,414,0.923,0.802,0.091,0.375,0.812,1,0.601079752
232,1,0,425,0.923,0.802,0.104,0.045,0.812,2,1.601079752
232,1,11,469,0.923,0.802,0.043,0.255,0.812,1,1.601079752
232,1,21,486,0.923,0.802,0.034,0.255,0.812,1,1.601079752
232,1,2,498,0.923,0.802,0.218,0.045,0.812,6,1.601079752
232,1,16,502,0.026,0.802,0.218,0.255,0.152,2,1.003169504
232,1,23,507,0.923,0.802,0.043,0.024,0.812,5,1.601079752
232,1,22,510,0.923,0.802,0.218,0.255,0.812,6,1.601079752
232,1,13,512,0.923,0.802,0.012,0.375,0.812,1,1.601079752
232,1,18,519,0.011,0.802,0.301,0.375,0.812,2,1.007163464
232,1,8,522,0.923,0.802,0.301,0.375,0.812,3,1.601079752
232,1,18,522,0.923,0.802,0.301,0.255,0.812,1,1.601079752
316,1,18,24,0.923,0.802,0.091,0.045,0.812,7,1.601079752
316,1,13,56,0.923,0.802,0.301,0.375,0.812,7,1.601079752
316,0,16,59,0.923,0.802,0.043,0.375,0.812,4,0.601079752
316,1,23,82,0.923,0.802,0.036,0.048,0.812,2,1.601079752
316,1,23,82,0.923,0.802,0.036,0.375,0.812,2,1.601079752
316,1,6,115,0.923,0.802,0.104,0.255,0.812,4,1.601079752
316,1,11,259,0.923,0.802,0.026,0.037,0.152,5,1.112517392
316,1,16,260,0.923,0.802,0.056,0.089,0.812,4,1.601079752
316,1,2,342,0.923,0.802,0.104,0.022,0.812,7,1.601079752
407,1,1,38,0.923,0.802,0.301,0.022,0.812,2,1.601079752
407,1,18,57,0.923,0.802,0.056,0.255,0.812,1,1.601079752
407,0,23,90,0.011,0.802,0.036,0.048,0.812,6,0.007163464
407,1,6,111,0.923,0.802,0.301,0.375,0.812,7,1.601079752
407,1,17,113,0.923,0.802,0.043,0.045,0.812,7,1.601079752
407,1,17,116,0.923,0.802,0.218,0.089,0.812,2,1.601079752
407,1,19,123,0.923,0.802,0.043,0.024,0.812,7,1.601079752
407,1,7,124,0.923,0.802,0.091,0.375,0.812,5,1.601079752
407,1,17,124,0.923,0.802,0.091,0.038,0.812,3,1.601079752
407,1,15,125,0.923,0.802,0.218,0.375,0.812,5,1.601079752
407,1,14,126,0.923,0.802,0.301,0.037,0.812,6,1.601079752
407,1,12,127,0.923,0.802,0.218,0.038,0.812,4,1.601079752
407,0,11,128,0.923,0.802,0.091,0.255,0.812,5,0.601079752
407,1,16,129,0.923,0.802,0.301,0.037,0.152,3,1.112517392
408,0,12,20,0.923,0.802,0.218,0.038,0.812,4,0.601079752
408,1,10,74,0.031,0.802,0.301,0.375,0.812,5,1.020187944
408,1,18,79,0.923,0.802,0.043,0.024,0.812,7,1.601079752
408,0,14,86,0.923,0.135,0.056,0.255,0.812,5,0.10117926
408,1,10,90,0.923,0.135,0.026,0.255,0.812,4,1.10117926
408,1,10,98,0.031,0.135,0.056,0.037,0.812,5,1.00339822
408,1,21,99,0.011,0.135,0.218,0.255,0.812,4,1.00120582
408,1,23,101,0.923,0.802,0.034,0.028,0.812,5,1.601079752
408,0,17,104,0.923,0.802,0.218,0.375,0.812,1,0.601079752
408,0,15,104,0.923,0.802,0.218,0.375,0.812,7,0.601079752
423,1,1,21,0.923,0.802,0.218,0.255,0.812,5,1.601079752
423,1,1,60,0.923,0.802,0.301,0.022,0.812,3,1.601079752
423,1,21,60,0.923,0.004,0.218,0.037,0.812,4,1.002997904
423,1,1,60,0.923,0.802,0.043,0.045,0.812,1,1.601079752
423,1,23,62,0.923,0.802,0.301,0.089,0.812,6,1.601079752
423,1,23,63,0.923,0.135,0.043,0.375,0.812,3,1.10117926
423,1,6,69,0.923,0.025,0.301,0.028,0.812,6,1.0187369
423,0,7,70,0.923,0.802,0.091,0.375,0.812,5,0.601079752
423,1,19,76,0.031,0.135,0.218,0.375,0.152,3,1.00063612
423,1,15,76,0.923,0.135,0.218,0.375,0.152,5,1.01893996
423,1,18,88,0.923,0.802,0.036,0.048,0.812,5,1.601079752
423,1,6,92,0.923,0.135,0.034,0.045,0.812,6,1.10117926
423,0,8,94,0.923,0.802,0.218,0.045,0.812,1,0.601079752
423,0,12,95,0.923,0.802,0.043,0.038,0.812,3,0.601079752
423,1,22,96,0.923,0.802,0.091,0.375,0.812,4,1.601079752
423,1,6,103,0.004,0.135,0.218,0.024,0.812,6,1.00043848
423,1,2,129,0.031,0.135,0.036,0.048,0.152,4,1.00063612
424,1,9,59,0.923,0.802,0.056,0.028,0.812,2,1.601079752
424,1,12,73,0.923,0.802,0.301,0.089,0.812,1,1.601079752
424,0,19,100,0.923,0.802,0.056,0.037,0.152,6,0.112517392
424,1,15,13,0.923,0.025,0.056,0.028,0.812,7,1.0187369
424,1,18,18,0.923,0.802,0.218,0.375,0.152,4,1.112517392
424,1,7,34,0.923,0.802,0.034,0.255,0.812,7,1.601079752
424,0,16,65,0.031,0.802,0.043,0.255,0.812,5,0.020187944
424,1,8,71,0.923,0.802,0.301,0.255,0.812,1,1.601079752
424,1,16,84,0.923,0.802,0.091,0.024,0.152,2,1.112517392
424,0,11,87,0.923,0.802,0.218,0.375,0.812,4,0.601079752
424,0,12,90,0.001,0.802,0.218,0.255,0.152,4,0.000121904
424,0,16,90,0.923,0.802,0.034,0.255,0.812,7,0.601079752
424,1,20,92,0.923,0.802,0.043,0.375,0.812,1,1.601079752
424,0,12,95,0.923,0.802,0.104,0.255,0.812,7,0.601079752
428,1,11,2,0.923,0.802,0.056,0.037,0.812,7,1.601079752
428,0,14,10,0.923,0.802,0.301,0.375,0.812,1,0.601079752
428,1,21,30,0.011,0.802,0.036,0.048,0.812,6,1.007163464
428,1,3,70,0.923,0.802,0.104,0.022,0.152,3,1.112517392
428,1,17,80,0.923,0.802,0.301,0.255,0.152,5,1.112517392
428,1,8,91,0.923,0.802,0.218,0.375,0.812,6,1.601079752
428,1,8,95,0.923,0.802,0.104,0.255,0.812,4,1.601079752
428,1,2,120,0.923,0.802,0.026,0.048,0.812,1,1.601079752
428,1,5,167,0.011,0.802,0.036,0.048,0.812,3,1.007163464
428,1,20,176,0.923,0.802,0.032,0.045,0.812,6,1.601079752
428,1,6,179,0.923,0.802,0.301,0.024,0.812,5,1.601079752
428,1,20,186,0.923,0.802,0.043,0.255,0.812,5,1.601079752
428,1,12,186,0.923,0.802,0.301,0.089,0.812,4,1.601079752
428,1,9,189,0.031,0.802,0.218,0.089,0.812,3,1.020187944
428,1,21,189,0.923,0.802,0.218,0.045,0.812,7,1.601079752
428,1,9,189,0.923,0.802,0.012,0.375,0.812,5,1.601079752
428,0,5,190,0.923,0.009,0.091,0.038,0.037,6,0.000307359
428,0,19,190,0.923,0.802,0.218,0.089,0.812,2,0.601079752
428,1,10,191,0.923,0.802,0.091,0.038,0.812,4,1.601079752
428,1,6,192,0.923,0.802,0.218,0.255,0.812,1,1.601079752
101,0,9,1,0.923,0.802,0.032,0.255,0.812,2,0.601079752
101,0,8,2,0.923,0.135,0.056,0.037,0.812,3,0.10117926
101,0,6,3,0.923,0.135,0.104,0.255,0.152,3,0.01893996
101,0,6,3,0.923,0.802,0.026,0.039,0.152,3,0.112517392
101,0,6,3,0.923,0.009,0.056,0.037,0.152,3,0.001262664
101,0,15,4,0.923,0.802,0.091,0.037,0.812,5,0.601079752
101,1,9,4,0.923,0.135,0.218,0.028,0.812,2,1.10117926
101,1,17,5,0.923,0.802,0.012,0.038,0.812,7,1.601079752
101,1,13,5,0.923,0.802,0.104,0.255,0.152,5,1.112517392
101,0,15,6,0.923,0.802,0.056,0.255,0.812,4,0.601079752
101,0,5,10,0.923,0.135,0.034,0.037,0.152,3,0.01893996
101,0,23,10,0.923,0.802,0.104,0.375,0.812,3,0.601079752
101,1,8,19,0.923,0.802,0.301,0.375,0.812,5,1.601079752
101,0,12,20,0.923,0.802,0.218,0.375,0.812,4,0.601079752
101,0,0,20,0.923,0.802,0.301,0.255,0.812,5,0.601079752
101,1,12,21,0.923,0.802,0.218,0.375,0.152,3,1.112517392
101,0,17,22,0.923,0.802,0.104,0.037,0.812,5,0.601079752
101,0,20,23,0.923,0.802,0.034,0.255,0.812,6,0.601079752
101,0,8,31,0.923,0.802,0.301,0.037,0.152,5,0.112517392
101,1,14,38,0.026,0.802,0.301,0.375,0.812,5,1.016931824
101,1,17,38,0.923,0.802,0.034,0.048,0.812,2,1.601079752
101,1,5,38,0.923,0.802,0.032,0.255,0.152,5,1.112517392
101,0,17,39,0.923,0.802,0.043,0.255,0.812,7,0.601079752
101,1,8,40,0.923,0.802,0.218,0.375,0.152,4,1.112517392
101,1,6,40,0.923,0.802,0.091,0.255,0.812,1,1.601079752
101,1,9,42,0.923,0.802,0.218,0.255,0.812,5,1.601079752
101,1,21,42,0.923,0.802,0.301,0.375,0.812,6,1.601079752
101,0,22,43,0.923,0.802,0.091,0.037,0.812,6,0.601079752
101,0,12,43,0.923,0.802,0.301,0.037,0.812,6,0.601079752
101,0,14,44,0.923,0.802,0.218,0.375,0.812,4,0.601079752
101,0,17,44,0.923,0.802,0.301,0.089,0.812,1,0.601079752
101,0,22,44,0.923,0.802,0.301,0.089,0.812,6,0.601079752
101,1,11,45,0.923,0.802,0.218,0.375,0.812,1,1.601079752
101,1,18,45,0.923,0.802,0.301,0.089,0.812,4,1.601079752
101,1,16,46,0.923,0.802,0.218,0.375,0.812,1,1.601079752
101,1,21,46,0.923,0.802,0.301,0.045,0.812,2,1.601079752
101,1,22,46,0.923,0.802,0.091,0.045,0.812,6,1.601079752
101,1,6,47,0.923,0.802,0.301,0.375,0.812,1,1.601079752
101,1,8,47,0.923,0.802,0.301,0.375,0.812,5,1.601079752
101,1,15,47,0.923,0.802,0.301,0.375,0.812,7,1.601079752
101,1,23,47,0.923,0.802,0.301,0.045,0.812,3,1.601079752
101,1,17,48,0.923,0.018,0.218,0.089,0.812,3,1.013490568
101,1,6,48,0.031,0.802,0.218,0.255,0.812,3,1.020187944
101,1,9,48,0.923,0.802,0.218,0.375,0.812,5,1.601079752
101,1,14,48,0.923,0.802,0.301,0.375,0.812,1,1.601079752
101,1,10,48,0.923,0.802,0.301,0.089,0.812,5,1.601079752
101,1,11,48,0.001,0.009,0.218,0.375,0.812,6,1.000007308
101,0,8,49,0.923,0.802,0.301,0.375,0.812,1,0.601079752
101,0,14,49,0.923,0.802,0.218,0.375,0.812,2,0.601079752
101,0,7,49,0.923,0.802,0.218,0.375,0.812,5,0.601079752
101,0,11,49,0.923,0.802,0.218,0.255,0.152,2,0.112517392
101,0,13,49,0.923,0.802,0.218,0.255,0.812,2,0.601079752
101,0,10,49,0.923,0.802,0.301,0.039,0.812,4,0.601079752
101,0,15,49,0.923,0.802,0.301,0.375,0.812,3,0.601079752
101,0,8,49,0.923,0.802,0.301,0.375,0.812,5,0.601079752
101,0,10,49,0.923,0.802,0.301,0.375,0.812,5,0.601079752
101,0,17,50,0.923,0.802,0.218,0.375,0.812,1,0.601079752
101,1,13,50,0.923,0.802,0.218,0.375,0.812,5,1.601079752
101,1,10,50,0.923,0.025,0.301,0.089,0.812,1,1.0187369
101,1,10,50,0.031,0.802,0.218,0.375,0.152,6,1.003779024
101,1,16,50,0.923,0.802,0.034,0.255,0.812,4,1.601079752
101,1,12,50,0.923,0.802,0.218,0.028,0.812,2,1.601079752
101,1,7,50,0.923,0.802,0.218,0.375,0.812,3,1.601079752
101,1,10,50,0.923,0.802,0.218,0.375,0.812,7,1.601079752
101,1,14,50,0.923,0.802,0.218,0.375,0.812,5,1.601079752
101,1,10,50,0.923,0.802,0.218,0.375,0.812,6,1.601079752
101,1,11,50,0.923,0.802,0.218,0.375,0.812,2,1.601079752
101,1,11,50,0.923,0.802,0.218,0.375,0.812,2,1.601079752
101,1,9,50,0.923,0.802,0.218,0.375,0.812,2,1.601079752
101,1,10,50,0.923,0.802,0.218,0.089,0.812,4,1.601079752
101,1,16,50,0.923,0.802,0.218,0.255,0.812,1,1.601079752
101,1,10,50,0.923,0.802,0.218,0.255,0.812,6,1.601079752
101,1,16,50,0.923,0.802,0.091,0.255,0.812,4,1.601079752
101,1,9,50,0.923,0.802,0.301,0.375,0.812,3,1.601079752
101,1,14,50,0.923,0.802,0.301,0.089,0.812,4,1.601079752
101,1,8,50,0.923,0.802,0.301,0.089,0.812,1,1.601079752
101,1,12,50,0.923,0.802,0.091,0.375,0.812,2,1.601079752
101,1,11,51,0.923,0.802,0.218,0.375,0.812,2,1.601079752
101,1,11,51,0.923,0.802,0.218,0.375,0.812,2,1.601079752
