@relation R_data_frame

@attribute BR numeric
@attribute Gravidade numeric
@attribute Hour numeric
@attribute KMArredondado numeric
@attribute tx_RestVisibi numeric
@attribute tx_CondPista numeric
@attribute tx_TipoAcident numeric
@attribute tx_CausaAcident numeric
@attribute tx_TracadoVia numeric
@attribute DiaSemana numeric
@attribute Periodo numeric
@attribute tx_Gravidade numeric

@data
101,1,9,98,0.923,0.802,0.056,0.375,0.812,3,2,3.06
101,0,15,99,0.923,0.802,0.301,0.255,0.812,3,3,2.06
101,1,17,100,0.923,0.802,0.301,0.045,0.812,1,3,3.06
101,0,9,104,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,0,13,110,0.923,0.025,0.056,0.039,0.152,1,3,0.893
101,0,5,123,0.923,0.802,0.056,0.375,0.152,7,2,1.524
101,1,16,127,0.923,0.802,0.301,0.255,0.812,6,3,3.06
101,1,17,130,0.923,0.802,0.056,0.255,0.812,4,3,3.06
101,0,21,145,0.923,0.802,0.056,0.255,0.812,2,4,2.06
101,0,19,145,0.923,0.802,0.301,0.038,0.812,7,4,2.06
101,1,15,149,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,1,14,153,0.923,0.135,0.104,0.375,0.812,4,3,2.518
101,1,14,154,0.923,0.135,0.104,0.039,0.152,4,3,1.983
101,0,10,160,0.923,0.802,0.003,0.255,0.152,2,2,1.524
101,1,16,163,0.923,0.802,0.026,0.255,0.152,1,3,2.524
101,0,5,164,0.923,0.802,0.034,0.255,0.152,3,2,1.524
101,0,3,178,0.923,0.802,0.034,0.255,0.152,5,1,1.524
101,0,12,205,0.923,0.018,0.091,0.375,0.812,4,3,1.423
101,0,9,3,0.923,0.135,0.026,0.255,0.152,4,2,0.983
101,0,7,3,0.923,0.802,0.104,0.255,0.152,7,2,1.524
101,1,17,7,0.031,0.135,0.034,0.255,0.812,6,3,1.794
101,1,2,7,0.923,0.135,0.104,0.255,0.812,1,1,2.518
101,0,12,17,0.923,0.802,0.104,0.375,0.812,3,3,2.06
101,1,7,19,0.923,0.802,0.218,0.255,0.812,3,2,3.06
101,1,16,21,0.923,0.802,0.301,0.255,0.812,1,3,3.06
101,1,14,24,0.923,0.802,0.301,0.255,0.812,3,3,3.06
101,0,14,24,0.923,0.802,0.056,0.255,0.812,3,3,2.06
101,1,18,26,0.923,0.135,0.104,0.037,0.812,6,4,2.518
101,1,10,28,0.923,0.802,0.056,0.022,0.812,7,2,3.06
101,1,14,28,0.923,0.802,0.218,0.375,0.812,2,3,3.06
101,1,17,33,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,0,5,41,0.031,0.802,0.036,0.048,0.812,1,2,1.336
101,1,8,42,0.923,0.802,0.056,0.089,0.812,6,2,3.06
101,1,17,42,0.923,0.135,0.218,0.375,0.812,5,3,2.518
101,1,7,42,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,0,14,43,0.923,0.802,0.218,0.375,0.812,5,3,2.06
101,0,12,43,0.923,0.802,0.218,0.375,0.812,3,3,2.06
101,0,18,43,0.923,0.802,0.218,0.375,0.812,2,4,2.06
101,0,19,43,0.923,0.802,0.104,0.045,0.812,4,4,2.06
101,1,7,43,0.923,0.802,0.218,0.375,0.812,2,2,3.06
101,1,15,43,0.923,0.802,0.218,0.375,0.812,1,3,3.06
101,1,16,43,0.923,0.802,0.091,0.375,0.812,5,3,3.06
101,0,22,44,0.923,0.802,0.043,0.038,0.812,6,4,2.06
101,1,7,44,0.923,0.802,0.218,0.255,0.812,6,2,3.06
101,1,8,44,0.923,0.802,0.218,0.375,0.812,3,2,3.06
101,1,18,44,0.923,0.802,0.218,0.375,0.812,5,4,3.06
101,0,9,44,0.031,0.018,0.218,0.028,0.812,3,2,0.699
101,0,10,44,0.923,0.018,0.218,0.255,0.812,3,2,1.423
101,0,12,44,0.923,0.802,0.034,0.038,0.812,4,3,2.06
101,0,7,44,0.923,0.802,0.218,0.255,0.812,3,2,2.06
101,0,7,44,0.923,0.802,0.301,0.089,0.812,3,2,2.06
101,0,8,44,0.923,0.018,0.218,0.255,0.812,5,2,1.423
101,0,12,44,0.923,0.802,0.301,0.375,0.812,2,3,2.06
101,0,17,44,0.923,0.802,0.301,0.255,0.812,1,3,2.06
101,0,11,45,0.923,0.802,0.218,0.375,0.812,4,2,2.06
101,1,8,45,0.923,0.135,0.034,0.255,0.812,4,2,2.518
101,1,17,45,0.923,0.802,0.218,0.375,0.812,4,3,3.06
101,1,4,45,0.923,0.802,0.091,0.375,0.037,6,1,2.431
101,1,10,45,0.923,0.802,0.091,0.375,0.812,2,2,3.06
101,1,9,46,0.923,0.025,0.091,0.375,0.812,5,2,2.429
101,1,14,46,0.923,0.802,0.218,0.038,0.037,7,3,2.431
101,1,14,46,0.923,0.802,0.301,0.375,0.812,5,3,3.06
101,1,10,46,0.923,0.802,0.301,0.255,0.812,2,2,3.06
101,1,11,47,0.923,0.802,0.091,0.375,0.037,1,2,2.431
101,1,15,47,0.923,0.135,0.301,0.255,0.812,7,3,2.518
101,1,21,47,0.923,0.802,0.301,0.255,0.812,4,4,3.06
101,1,17,48,0.923,0.802,0.006,0.039,0.812,4,3,3.06
101,1,21,48,0.923,0.802,0.091,0.375,0.812,4,4,3.06
101,1,18,48,0.923,0.802,0.091,0.375,0.812,4,4,3.06
101,0,9,49,0.923,0.802,0.034,0.038,0.812,3,2,2.06
101,0,14,49,0.923,0.802,0.301,0.089,0.812,1,3,2.06
101,0,20,49,0.923,0.802,0.301,0.255,0.812,6,4,2.06
101,1,11,50,0.923,0.025,0.218,0.375,0.812,1,2,2.429
101,1,17,50,0.923,0.802,0.218,0.375,0.812,4,3,3.06
101,1,11,50,0.923,0.802,0.218,0.375,0.812,1,2,3.06
101,1,16,50,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,1,10,50,0.923,0.802,0.218,0.375,0.812,4,2,3.06
101,1,8,50,0.923,0.802,0.218,0.255,0.812,6,2,3.06
101,1,8,50,0.923,0.802,0.091,0.375,0.812,1,2,3.06
101,1,14,50,0.923,0.802,0.091,0.375,0.812,3,3,3.06
101,1,9,50,0.923,0.802,0.091,0.375,0.812,5,2,3.06
101,1,12,50,0.923,0.802,0.301,0.039,0.812,5,3,3.06
101,1,9,50,0.923,0.802,0.301,0.255,0.812,5,2,3.06
101,1,11,50,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,1,18,50,0.031,0.802,0.218,0.375,0.812,4,4,2.336
101,1,15,50,0.923,0.802,0.218,0.089,0.812,3,3,3.06
101,1,16,51,0.923,0.802,0.218,0.375,0.812,2,3,3.06
101,1,17,51,0.923,0.802,0.301,0.255,0.812,4,3,3.06
101,0,23,51,0.923,0.802,0.091,0.375,0.812,5,4,2.06
101,1,18,52,0.923,0.802,0.218,0.045,0.812,3,4,3.06
101,1,10,53,0.923,0.025,0.218,0.089,0.812,6,2,2.429
101,0,23,54,0.923,0.135,0.104,0.255,0.812,3,4,1.518
101,1,12,54,0.031,0.135,0.034,0.375,0.812,6,3,1.794
101,1,18,55,0.923,0.025,0.218,0.089,0.812,6,4,2.429
101,0,12,56,0.923,0.135,0.104,0.255,0.812,6,3,1.518
101,1,8,57,0.923,0.802,0.218,0.375,0.812,1,2,3.06
101,1,23,57,0.923,0.802,0.056,0.375,0.812,1,4,3.06
101,0,12,57,0.923,0.802,0.218,0.024,0.812,4,3,2.06
101,1,8,58,0.923,0.802,0.301,0.375,0.812,5,2,3.06
101,1,19,58,0.923,0.025,0.104,0.022,0.812,3,4,2.429
101,1,18,58,0.923,0.802,0.301,0.375,0.812,5,4,3.06
101,1,7,58,0.001,0.025,0.301,0.038,0.812,7,2,1.68
101,1,22,58,0.923,0.802,0.006,0.039,0.812,1,4,3.06
101,1,8,58,0.923,0.802,0.301,0.375,0.812,2,2,3.06
101,1,8,58,0.923,0.802,0.218,0.375,0.812,2,2,3.06
101,0,13,58,0.923,0.802,0.301,0.089,0.152,2,3,1.524
101,0,13,58,0.923,0.802,0.301,0.089,0.812,2,3,2.06
101,0,11,59,0.923,0.802,0.218,0.255,0.812,4,2,2.06
101,0,6,59,0.923,0.802,0.301,0.375,0.812,1,2,2.06
101,1,9,59,0.923,0.135,0.104,0.028,0.152,7,2,1.983
101,1,6,59,0.923,0.802,0.218,0.255,0.812,5,2,3.06
101,1,11,59,0.923,0.802,0.218,0.255,0.812,5,2,3.06
101,0,13,60,0.923,0.802,0.301,0.089,0.812,5,3,2.06
101,0,12,61,0.923,0.802,0.218,0.255,0.812,6,3,2.06
101,0,10,61,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,0,12,61,0.923,0.802,0.218,0.375,0.812,2,3,2.06
101,1,7,61,0.923,0.802,0.301,0.375,0.812,2,2,3.06
101,0,18,61,0.923,0.802,0.034,0.045,0.812,3,4,2.06
101,0,19,62,0.923,0.802,0.301,0.375,0.812,1,4,2.06
101,0,5,62,0.923,0.802,0.034,0.255,0.812,3,2,2.06
101,0,16,62,0.923,0.802,0.218,0.255,0.812,5,3,2.06
101,1,8,63,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,1,10,64,0.923,0.802,0.056,0.375,0.812,4,2,3.06
101,1,17,64,0.026,0.802,0.218,0.375,0.812,4,3,2.332
101,1,21,64,0.923,0.802,0.043,0.038,0.037,1,4,2.431
101,0,10,64,0.031,0.135,0.301,0.089,0.812,4,2,0.794
101,1,5,65,0.923,0.135,0.301,0.028,0.812,6,2,2.518
101,1,11,65,0.923,0.802,0.036,0.255,0.812,6,2,3.06
101,1,21,65,0.923,0.802,0.301,0.089,0.812,7,4,3.06
101,1,8,65,0.923,0.802,0.301,0.089,0.812,3,2,3.06
101,1,8,65,0.923,0.802,0.301,0.089,0.812,3,2,3.06
101,1,7,66,0.923,0.802,0.301,0.375,0.812,1,2,3.06
101,0,9,66,0.923,0.802,0.301,0.089,0.812,3,2,2.06
101,1,8,66,0.923,0.135,0.218,0.375,0.812,3,2,2.518
101,0,12,67,0.923,0.802,0.104,0.037,0.812,1,3,2.06
101,1,11,67,0.923,0.135,0.301,0.255,0.152,6,2,1.983
101,1,5,67,0.923,0.802,0.104,0.255,0.812,1,2,3.06
101,1,13,68,0.923,0.802,0.218,0.375,0.812,2,3,3.06
101,1,8,68,0.923,0.802,0.301,0.028,0.812,2,2,3.06
101,1,16,68,0.923,0.802,0.301,0.028,0.812,7,3,3.06
101,1,10,68,0.923,0.802,0.301,0.089,0.812,5,2,3.06
101,1,6,68,0.923,0.802,0.301,0.375,0.812,1,2,3.06
101,1,11,68,0.923,0.802,0.301,0.089,0.812,7,2,3.06
101,1,10,68,0.923,0.025,0.032,0.028,0.152,5,2,1.893
101,1,12,68,0.923,0.802,0.091,0.375,0.152,3,3,2.524
101,1,14,68,0.923,0.802,0.301,0.089,0.812,3,3,3.06
101,1,17,68,0.923,0.025,0.032,0.028,0.812,7,3,2.429
101,1,13,68,0.923,0.802,0.301,0.089,0.812,5,3,3.06
101,1,17,69,0.923,0.025,0.218,0.375,0.812,2,3,2.429
101,1,7,69,0.923,0.802,0.218,0.089,0.812,2,2,3.06
101,1,17,69,0.923,0.802,0.218,0.255,0.812,4,3,3.06
101,0,18,69,0.923,0.802,0.032,0.375,0.812,5,4,2.06
101,0,11,69,0.923,0.025,0.301,0.375,0.812,6,2,1.429
101,1,17,69,0.026,0.025,0.218,0.375,0.152,3,3,1.165
101,1,7,69,0.026,0.025,0.218,0.255,0.152,5,2,1.165
101,1,15,69,0.923,0.025,0.301,0.089,0.812,3,3,2.429
101,1,1,69,0.026,0.802,0.034,0.255,0.152,2,1,1.796
101,1,7,69,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,1,17,69,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,1,16,69,0.923,0.802,0.301,0.037,0.152,5,3,2.524
101,1,17,69,0.923,0.802,0.032,0.028,0.812,7,3,3.06
101,0,0,69,0.923,0.802,0.032,0.028,0.812,7,1,2.06
101,0,18,69,0.923,0.802,0.032,0.028,0.812,1,4,2.06
101,1,9,69,0.923,0.802,0.218,0.375,0.812,4,2,3.06
101,1,12,70,0.923,0.802,0.218,0.375,0.812,5,3,3.06
101,1,21,70,0.026,0.802,0.301,0.375,0.152,3,4,1.796
101,1,8,70,0.923,0.802,0.301,0.375,0.812,3,2,3.06
101,1,9,70,0.923,0.802,0.032,0.255,0.152,7,2,2.524
101,1,18,70,0.923,0.802,0.104,0.255,0.152,7,4,2.524
101,1,9,70,0.923,0.802,0.301,0.375,0.812,5,2,3.06
101,0,21,71,0.923,0.135,0.091,0.375,0.812,1,4,1.518
101,0,6,71,0.923,0.135,0.301,0.375,0.812,6,2,1.518
101,0,12,71,0.923,0.135,0.301,0.089,0.812,6,3,1.518
101,0,17,71,0.923,0.802,0.218,0.375,0.812,1,3,2.06
101,1,19,71,0.923,0.802,0.218,0.255,0.812,5,4,3.06
101,1,18,71,0.923,0.802,0.301,0.375,0.812,1,4,3.06
101,1,10,71,0.923,0.802,0.301,0.375,0.152,6,2,2.524
101,1,15,72,0.923,0.802,0.218,0.255,0.812,4,3,3.06
101,1,10,73,0.923,0.135,0.301,0.089,0.812,6,2,2.518
101,1,17,73,0.923,0.802,0.301,0.039,0.812,1,3,3.06
101,0,8,73,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,1,10,73,0.923,0.025,0.301,0.375,0.812,2,2,2.429
101,0,9,74,0.923,0.802,0.218,0.375,0.152,2,2,1.524
101,0,19,74,0.923,0.802,0.091,0.375,0.812,3,4,2.06
101,1,13,74,0.923,0.802,0.218,0.375,0.152,6,3,2.524
101,1,12,74,0.923,0.802,0.034,0.028,0.152,6,3,2.524
101,1,7,74,0.923,0.802,0.301,0.089,0.812,2,2,3.06
101,0,6,75,0.923,0.025,0.218,0.038,0.812,3,2,1.429
101,0,15,75,0.026,0.802,0.301,0.089,0.812,1,3,1.332
101,0,13,75,0.923,0.025,0.301,0.089,0.812,1,3,1.429
101,0,7,75,0.923,0.802,0.036,0.048,0.812,6,2,2.06
101,1,9,76,0.923,0.025,0.301,0.375,0.812,4,2,2.429
101,1,23,77,0.923,0.802,0.301,0.089,0.812,2,4,3.06
101,0,17,78,0.923,0.802,0.104,0.045,0.812,7,3,2.06
101,0,7,78,0.923,0.025,0.091,0.375,0.812,2,2,1.429
101,1,3,80,0.923,0.135,0.301,0.028,0.152,2,1,1.983
101,0,17,80,0.923,0.802,0.218,0.089,0.812,1,3,2.06
101,0,15,80,0.923,0.802,0.301,0.089,0.812,5,3,2.06
101,1,6,81,0.923,0.135,0.301,0.089,0.812,4,2,2.518
101,1,14,81,0.923,0.802,0.218,0.375,0.812,5,3,3.06
101,1,17,81,0.923,0.802,0.301,0.255,0.812,3,3,3.06
101,1,11,81,0.923,0.802,0.091,0.255,0.812,4,2,3.06
101,0,10,82,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,1,16,82,0.923,0.135,0.301,0.089,0.812,7,3,2.518
101,1,17,82,0.923,0.802,0.218,0.375,0.812,5,3,3.06
101,1,18,82,0.923,0.802,0.218,0.375,0.812,5,4,3.06
101,0,5,83,0.923,0.802,0.043,0.375,0.812,6,2,2.06
101,0,12,83,0.923,0.802,0.091,0.375,0.812,7,3,2.06
101,1,13,83,0.923,0.802,0.218,0.375,0.812,2,3,3.06
101,0,14,83,0.923,0.802,0.218,0.255,0.812,5,3,2.06
101,0,13,84,0.923,0.802,0.091,0.038,0.812,2,3,2.06
101,1,17,84,0.923,0.802,0.301,0.375,0.152,3,3,2.524
101,1,7,84,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,1,6,84,0.923,0.802,0.301,0.375,0.812,5,2,3.06
101,1,12,85,0.923,0.025,0.301,0.038,0.812,5,3,2.429
101,1,13,85,0.923,0.802,0.301,0.375,0.812,4,3,3.06
101,1,5,85,0.923,0.802,0.301,0.089,0.812,1,2,3.06
101,1,14,86,0.003,0.802,0.034,0.375,0.812,6,3,2.313
101,1,21,86,0.923,0.802,0.043,0.045,0.812,4,4,3.06
101,1,15,88,0.923,0.802,0.104,0.255,0.812,7,3,3.06
101,1,23,88,0.011,0.135,0.104,0.255,0.812,3,4,1.778
101,1,23,88,0.923,0.135,0.036,0.048,0.812,4,4,2.518
101,1,16,90,0.923,0.802,0.104,0.037,0.812,4,3,3.06
101,1,4,91,0.923,0.135,0.104,0.255,0.812,7,1,2.518
101,1,14,91,0.923,0.802,0.034,0.255,0.812,5,3,3.06
101,1,16,91,0.923,0.802,0.056,0.037,0.812,1,3,3.06
101,1,16,92,0.923,0.802,0.301,0.375,0.812,1,3,3.06
101,1,10,93,0.923,0.802,0.104,0.255,0.812,3,2,3.06
101,1,4,94,0.026,0.135,0.026,0.039,0.812,5,1,1.79
101,1,8,94,0.923,0.135,0.034,0.037,0.152,4,2,1.983
101,0,16,95,0.923,0.802,0.218,0.255,0.812,4,3,2.06
101,0,16,96,0.923,0.802,0.301,0.375,0.812,5,3,2.06
101,0,10,96,0.923,0.802,0.301,0.255,0.152,3,2,1.524
101,1,21,97,0.923,0.802,0.036,0.255,0.152,7,4,2.524
101,1,7,97,0.923,0.802,0.091,0.375,0.812,6,2,3.06
101,1,11,98,0.923,0.802,0.032,0.375,0.812,4,2,3.06
101,0,10,101,0.923,0.802,0.091,0.255,0.812,2,2,2.06
101,0,7,102,0.923,0.802,0.043,0.375,0.812,5,2,2.06
101,1,7,103,0.923,0.802,0.091,0.375,0.812,6,2,3.06
101,1,9,113,0.923,0.802,0.104,0.028,0.152,6,2,2.524
101,0,6,116,0.923,0.135,0.056,0.037,0.812,4,2,1.518
101,1,11,118,0.923,0.135,0.104,0.255,0.812,4,2,2.518
101,1,4,118,0.923,0.802,0.301,0.255,0.812,7,1,3.06
101,0,8,124,0.923,0.135,0.301,0.375,0.812,2,2,1.518
101,0,20,126,0.026,0.135,0.006,0.255,0.812,3,4,0.79
101,1,14,144,0.923,0.802,0.056,0.255,0.812,6,3,3.06
101,1,16,149,0.923,0.802,0.301,0.045,0.812,6,3,3.06
101,0,7,158,0.923,0.802,0.012,0.255,0.812,4,2,2.06
101,1,11,162,0.923,0.135,0.104,0.028,0.812,4,2,2.518
101,1,14,169,0.923,0.135,0.056,0.028,0.812,4,3,2.518
101,0,13,179,0.923,0.135,0.301,0.375,0.152,5,3,0.983
101,0,13,179,0.923,0.135,0.104,0.037,0.152,5,3,0.983
101,1,5,191,0.923,0.802,0.104,0.255,0.152,7,2,2.524
101,1,8,192,0.923,0.802,0.301,0.255,0.812,3,2,3.06
101,1,20,195,0.923,0.135,0.104,0.375,0.812,1,4,2.518
101,0,16,206,0.923,0.025,0.032,0.255,0.812,4,3,1.429
101,0,1,0,0.923,0.135,0.104,0.037,0.812,1,1,1.518
101,1,19,1,0.923,0.802,0.034,0.255,0.812,6,4,3.06
101,0,11,8,0.923,0.802,0.034,0.375,0.812,1,2,2.06
101,1,16,8,0.923,0.802,0.091,0.045,0.152,7,3,2.524
101,0,19,9,0.923,0.802,0.006,0.255,0.812,5,4,2.06
101,1,15,11,0.923,0.802,0.104,0.022,0.152,1,3,2.524
101,0,21,13,0.923,0.135,0.104,0.255,0.812,3,4,1.518
101,0,18,13,0.923,0.135,0.104,0.255,0.812,1,4,1.518
101,1,19,21,0.923,0.802,0.218,0.375,0.152,5,4,2.524
101,0,20,23,0.923,0.135,0.034,0.048,0.812,1,4,1.518
101,0,20,23,0.923,0.802,0.301,0.255,0.812,2,4,2.06
101,0,12,24,0.923,0.802,0.104,0.255,0.812,4,3,2.06
101,1,13,26,0.923,0.135,0.104,0.255,0.812,2,3,2.518
101,1,20,27,0.923,0.802,0.034,0.255,0.812,1,4,3.06
101,1,7,32,0.923,0.135,0.218,0.037,0.812,1,2,2.518
101,1,16,33,0.923,0.802,0.104,0.045,0.812,2,3,3.06
101,0,15,35,0.923,0.135,0.301,0.375,0.812,1,3,1.518
101,0,10,35,0.923,0.135,0.104,0.255,0.812,1,2,1.518
101,0,16,35,0.923,0.802,0.218,0.375,0.812,5,3,2.06
101,1,4,36,0.923,0.802,0.301,0.022,0.812,5,1,3.06
101,1,10,36,0.923,0.802,0.218,0.375,0.812,1,2,3.06
101,1,6,38,0.923,0.004,0.091,0.255,0.812,2,2,2.412
101,1,4,38,0.923,0.135,0.034,0.255,0.812,2,1,2.518
101,0,12,39,0.923,0.802,0.032,0.039,0.152,5,3,1.524
101,0,17,41,0.923,0.802,0.104,0.375,0.812,1,3,2.06
101,1,21,41,0.923,0.802,0.301,0.089,0.812,3,4,3.06
101,1,21,42,0.923,0.802,0.056,0.045,0.812,7,4,3.06
101,0,7,43,0.923,0.802,0.032,0.255,0.812,6,2,2.06
101,1,8,45,0.923,0.802,0.301,0.375,0.812,4,2,3.06
101,1,18,45,0.923,0.802,0.301,0.089,0.812,1,4,3.06
101,1,17,45,0.923,0.802,0.034,0.375,0.812,5,3,3.06
101,1,19,45,0.923,0.802,0.301,0.375,0.812,5,4,3.06
101,1,16,46,0.923,0.802,0.218,0.024,0.812,7,3,3.06
101,1,17,46,0.923,0.802,0.091,0.375,0.812,5,3,3.06
101,1,8,46,0.923,0.802,0.301,0.375,0.812,4,2,3.06
101,1,10,47,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,1,6,47,0.923,0.135,0.218,0.255,0.812,5,2,2.518
101,1,10,47,0.923,0.802,0.301,0.255,0.812,2,2,3.06
101,1,7,47,0.923,0.135,0.091,0.375,0.812,1,2,2.518
101,1,13,47,0.923,0.802,0.034,0.375,0.812,6,3,3.06
101,0,19,47,0.923,0.802,0.301,0.045,0.812,5,4,2.06
101,1,12,48,0.923,0.802,0.301,0.375,0.812,5,3,3.06
101,0,6,49,0.923,0.802,0.091,0.375,0.812,5,2,2.06
101,0,16,49,0.923,0.025,0.301,0.089,0.812,5,3,1.429
101,0,11,49,0.923,0.135,0.301,0.089,0.812,1,2,1.518
101,0,13,49,0.923,0.802,0.301,0.255,0.812,3,3,2.06
101,1,9,50,0.923,0.135,0.301,0.089,0.812,1,2,2.518
101,1,10,50,0.923,0.802,0.218,0.028,0.812,4,2,3.06
101,1,11,50,0.923,0.802,0.218,0.375,0.812,3,2,3.06
101,1,12,50,0.923,0.802,0.218,0.375,0.812,4,3,3.06
101,1,10,50,0.923,0.802,0.218,0.375,0.812,6,2,3.06
101,1,9,50,0.923,0.802,0.218,0.375,0.812,4,2,3.06
101,1,10,50,0.923,0.802,0.091,0.255,0.812,6,2,3.06
101,1,15,51,0.923,0.135,0.301,0.375,0.812,2,3,2.518
101,1,13,51,0.923,0.802,0.091,0.375,0.812,2,3,3.06
101,1,11,51,0.923,0.802,0.301,0.375,0.812,3,2,3.06
101,1,7,51,0.923,0.802,0.301,0.089,0.812,5,2,3.06
101,1,7,52,0.923,0.802,0.301,0.089,0.812,3,2,3.06
101,1,11,52,0.923,0.802,0.301,0.038,0.812,5,2,3.06
101,1,6,53,0.923,0.802,0.091,0.045,0.812,7,2,3.06
101,0,14,54,0.001,0.025,0.301,0.028,0.812,4,3,0.68
101,0,11,54,0.923,0.802,0.301,0.028,0.812,4,2,2.06
101,1,11,55,0.031,0.802,0.218,0.255,0.812,6,2,2.336
101,1,6,55,0.923,0.802,0.301,0.375,0.812,1,2,3.06
101,1,23,55,0.923,0.135,0.104,0.037,0.152,2,4,1.983
101,1,0,57,0.923,0.135,0.301,0.255,0.812,5,1,2.518
101,1,16,58,0.923,0.802,0.301,0.038,0.812,5,3,3.06
101,1,9,58,0.923,0.802,0.301,0.255,0.812,1,2,3.06
101,1,15,58,0.923,0.802,0.301,0.255,0.812,7,3,3.06
101,1,9,58,0.923,0.802,0.301,0.255,0.812,5,2,3.06
101,0,13,58,0.923,0.135,0.104,0.255,0.812,1,3,1.518
101,1,2,59,0.923,0.135,0.104,0.255,0.152,3,1,1.983
101,0,17,59,0.923,0.135,0.218,0.375,0.812,4,3,1.518
101,0,9,62,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,0,23,63,0.001,0.025,0.032,0.255,0.812,4,4,0.68
101,0,8,63,0.923,0.135,0.301,0.089,0.812,5,2,1.518
101,1,22,63,0.923,0.135,0.218,0.375,0.152,7,4,1.983
101,1,11,63,0.026,0.802,0.218,0.038,0.037,5,2,1.702
101,1,14,63,0.923,0.802,0.218,0.255,0.812,4,3,3.06
101,1,13,63,0.001,0.009,0.104,0.039,0.812,4,3,1.667
101,1,12,63,0.923,0.802,0.301,0.038,0.812,5,3,3.06
101,1,16,64,0.923,0.802,0.218,0.375,0.812,5,3,3.06
101,1,14,64,0.923,0.802,0.218,0.255,0.812,2,3,3.06
101,1,17,64,0.923,0.025,0.301,0.089,0.812,2,3,2.429
101,1,20,65,0.923,0.135,0.301,0.089,0.812,7,4,2.518
101,1,14,65,0.923,0.025,0.218,0.375,0.812,2,3,2.429
101,1,7,65,0.923,0.135,0.301,0.375,0.812,1,2,2.518
101,1,9,65,0.923,0.802,0.301,0.089,0.812,4,2,3.06
101,1,18,65,0.923,0.135,0.218,0.375,0.812,5,4,2.518
101,1,12,66,0.923,0.802,0.218,0.028,0.812,2,3,3.06
101,1,8,66,0.923,0.802,0.301,0.255,0.812,3,2,3.06
101,1,12,66,0.923,0.802,0.218,0.375,0.812,4,3,3.06
101,1,6,66,0.923,0.802,0.301,0.089,0.812,3,2,3.06
101,1,7,67,0.923,0.135,0.301,0.375,0.812,3,2,2.518
101,0,18,67,0.026,0.135,0.301,0.375,0.812,5,4,0.79
101,1,16,67,0.923,0.135,0.218,0.375,0.812,1,3,2.518
101,1,17,67,0.923,0.802,0.301,0.089,0.812,4,3,3.06
101,0,16,67,0.923,0.802,0.218,0.375,0.812,6,3,2.06
101,0,13,67,0.923,0.135,0.104,0.255,0.812,5,3,1.518
101,1,13,68,0.923,0.802,0.301,0.089,0.812,3,3,3.06
101,1,18,68,0.923,0.802,0.218,0.375,0.152,2,4,2.524
101,1,12,68,0.923,0.135,0.301,0.375,0.812,4,3,2.518
101,1,16,69,0.923,0.135,0.301,0.089,0.812,1,3,2.518
101,1,11,69,0.923,0.802,0.301,0.089,0.812,3,2,3.06
101,0,6,69,0.923,0.802,0.301,0.255,0.812,3,2,2.06
101,1,18,69,0.923,0.135,0.218,0.375,0.812,3,4,2.518
101,1,7,69,0.923,0.802,0.218,0.375,0.812,2,2,3.06
101,1,19,69,0.923,0.802,0.218,0.255,0.812,6,4,3.06
101,0,9,69,0.026,0.025,0.218,0.375,0.152,5,2,0.165
101,0,8,69,0.923,0.802,0.301,0.022,0.812,5,2,2.06
101,1,8,70,0.923,0.135,0.301,0.089,0.812,2,2,2.518
101,1,10,70,0.923,0.802,0.032,0.375,0.812,6,2,3.06
101,1,10,70,0.923,0.135,0.034,0.255,0.812,1,2,2.518
101,1,17,70,0.923,0.135,0.218,0.375,0.812,3,3,2.518
101,1,23,70,0.923,0.135,0.301,0.255,0.152,2,4,1.983
101,0,10,70,0.923,0.802,0.218,0.375,0.152,2,2,1.524
101,1,9,70,0.923,0.135,0.218,0.375,0.812,2,2,2.518
101,0,9,70,0.923,0.802,0.218,0.255,0.152,1,2,1.524
101,0,22,71,0.923,0.135,0.036,0.048,0.812,4,4,1.518
101,0,12,71,0.923,0.025,0.218,0.255,0.812,2,3,1.429
101,0,3,71,0.923,0.135,0.091,0.045,0.812,3,1,1.518
101,1,15,72,0.923,0.025,0.218,0.255,0.812,4,3,2.429
101,1,14,72,0.923,0.025,0.301,0.375,0.812,4,3,2.429
101,1,1,72,0.923,0.135,0.218,0.255,0.812,1,1,2.518
101,1,8,72,0.923,0.802,0.301,0.089,0.812,3,2,3.06
101,1,9,73,0.031,0.135,0.218,0.028,0.812,1,2,1.794
101,1,10,73,0.923,0.135,0.218,0.375,0.812,5,2,2.518
